,0
52,"항상 사용하는 제품인데 세일해서 저렴하게 구입했네요. 샘플도 많이 들어있어 득템했습니다.
겨울에는 이 에센스 없으면 건조해서 얼굴 당기고 난리도 아닙니다.
향은 강하지 않아 좋고, 노란색의 콧물제형이에요.
흡수가 빠른편은 아니라 톡톡톡 잘 두드려 주어야 하고, 끈적임 조금 있지만 바르면 피부가 쫀쫀해지고 광이나요.
꾸준히 사용하면 피부가 보들보들하고 매끈해지는것 같아요
다음단계로 수분크림까지 발라주면 한겨울에도 당김이 없습니다.
제가 사용해본 프로폴리스 에센스 중에 저는 이제품이  제일 잘맞았어요.
타제품은 이렇게 쫀쫀하지 않더라구요.
앞으로 재구매는 쭉 할 것 같습니다^^"
53,피부가 예민하고 건조한 피부로 바뀌는 것 같아서 보습이랑 순한 제품을 찾다가 프로폴리스 앰플을 접했어요! 처음 발랐을 땐 그렇게 좋은지 잘 몰랐는데 이틀 정도 사용해보니 아침에 바른 화장품이 오후까지 수정화장 필요 없을 정도로 피부가 좋아졌더라구요 ㅎㅎ 베이스 화장도 엄청 잘 먹어서 적은 양으로 피부 화장도 가능해졌어요!!!! 진짜 최고에요ㅠㅠ 프로폴리스 미스트까지 같이 사용하니깐 효과가 두배인거같아요!! 아침엔 스포이드 반 정도 용량만 사용해서 바르고 저녁엔 스포이드 한 번 다 바른 후 미스트로 수분 채워주면 꿀광피부 완성..미스트도 대용량으로 넉넉하게 뿌려주니까 코팅되는 느낌이라 넘넘 조아요ㅠ 할인 끝나기 전에 또 쟁여두러 갑니다~~유통기한도 넉넉해요!!
54,발림성도좋고 촉촉하고  흡수력이 좋아요.. 전에는 다른제품을  꾸준히  써왕는데  미백뿐이아니고  잡티나  건조해서  당기고 거칠한  느낌이  있었는데  촉촉하니 보습이 아주 좋은거  같아요..  세일해서  두세트  샀는데  효과좋으면  다른 라인도  사용해보려구요..  cnp는  워낙  유명해서  익히  듣고는  있었는데  친구가   써보고  좋다고해서   팩부터해서  써봤는데  만좁스러워서 이번에  행사하는걸보고  얼른  주문했어요.. 그러데  제가  양을   너무많이  사용하는건지  헤프게  쓰이네요..  할인행사나  세일을  많이하면  꾸준히  사용할만하네요..
55,"예전에 면세점에서 차앤박 앰플 구입해서 써보고 좋았던 기억이 있었는데 이번에 올영에서 기획상품으로 나와서 관심이 있었는데 세일까지 들어가니 좋은기회를 지나칠수가 없어서 구입했네요. 
그냥 정가주고 사긴 좀 비싼 앰플이라 ...ㅜㅜ
너무 좋긴한데 가격만 아니면 쟁여두고 싶네요. 
피부 속이 건조하다고 느껴질때 바르면 피부가 쫀쫀하고 보습감이 좋은거 같아요. 
끈적임은 없고 롤링을 조금 해주면 금방 스며들어요. 
그리고 스포이드로 되어있어서 위생적으로 사용하기 편리하네요. 작은병은 여행가서 사용하기 딱 좋은 사이즈네요. 
다 쓰면 또 재구매 하고 싶네요"
56,"이 제품이 유명하고 면세점 품절템인것도 익히 들었는데 사실 토너 로션 크림 정도로 기초 루틴을 갖고있어서 앰플타입이나 묽은 에센스를 잘 안썼거든요. 

요번 신년 기획에 차앤박프로폴리스가 뜨는데 왤케 사고 싶은지....ㅋㅋㅋ 일단 질렀습니다. 
와...,...이거슨.......신세계!!!!ㅋㅋㅋㅋㅋ넘 넘 좋아요. 
이때까지 앰플이라고는 몰랐던 과거의 나, 반성한다. ^^;;

차앤박 프로폴리앰플은 너무 묽지 않고 적당한 점성이 있으면서 촉촉하게 잘 스며들어요. 
산뜻하게 흡수되고 보습은 오래가더라구요. 세안 후 물토너로 살짝 피부 적셔주고 바로 앰플바르고 흡수 좀 기다렸다 로션 발랐는데 확실히 피부 수분감이 더 오래가는 것 같아요. 일종의 부스터 같은 기능이랄까??

프로폴리스 특유의 향인지는 잘 모르겠는데 개인적으로는 숲에서 나는 나무향 처럼 자연적인 향이 나서 그것도 맘에 들어요. 향은 강하지 않고 금방 날라가요. 
이 제품이 넘 맘에 들어서 같은 라인으로 크림도 살까 생각중입니다. 꾸준히 쓰면 피부결 개선이랑 수분도 개선에 도움될 것 같아요. 추천합니다~!!!"
57,"이거만 몇번째 사는지 몰라요
차앤박 앰플 이것저것 써봤는데
이게 제일 잘 맞더라구요
기름지지않고 촉촉하고 쫀득한 느낌ㅋ
반정도 써가면 세일할때 기다렸다가 무조건 사놨는데
이번에 가격 너무좋길래 일단 사고 봄ㅋㅋ
티존 복합성인데 저는 크림까지 듬뿍올리면 좀 무거운 느낌이 있어서 크림은 안사고
요거쓰고 수분크림썼었구요.
요즘은 찬바람불고 추우니 전에 사놓고 몇번 안쓴 크림꺼내서 앰플쓰고 크림까지 꼼꼼히 얇게 올려주니 딱 좋더라구요~~
에센스같은것보다 앰플이 더 좋아서 여러가지 다 써본결과
이만한 앰플이 없어서 정착하고 계속 쓰는 중이예요"
58,"한번 사용하고는 계속 꾸준히사용중인 제품이에요.
다만 용량대비 가격대가있는편이여서 항상 살때마다 올리브영 세일기간에 구매하는것같아요. 사실 저번주에 다써서 35ml구매해서 아직 개봉도안했는데, 기획상품으로 가격이 너무 저렴하게 나와서 안살수가없더라구요ㅠㅡㅠ
35ml 대용량으로사면 저는 한달반~2달정도 쓰는것같아요^^ 앰플이 밀리거나 끈덕거림이없고, 수분감잘채워주는편이라서 저는 정착한제품이에요! 전 앰플바르고 아벤느시칼파트바르고 닥터자르트세라마이딘으로마무리해요. 전혀 밀리지않고 수분감잘유지해줍니다!ㅎㅎ 무엇보다 지금 용량대비 가격너무저렴하니 필요하신분들은 겟 하세용^.^
내돈내산 후기입니다!!"
59,"오랜만에 요 앰플 사봤는데 간만에 쓰니 피부에
촥붙는데 원래 이렇게 좋았나 싶네요. 쓸땐 잘 몰랐는데. 붉은기 진정에 좋았구요. 자극없고 번들거리지 않아 좋아요!!! 앰플이지만 유분감있는 스타일은 아니라서 보습은 다른 제품으로 하주셔야해요! 기획세트 양도 많고 싸게 잘 산거같아요👍"
60,진심 제 최애 앰플이 되었어요 지금까지 써본 앰플 중에서 진짜 가장 순하고 좋았습니다. 진정이 빠르고 속건조 까지 잡는 느낌 이였고 유분기더 없어서 편하게 쓰기 정말 좋았구요 제가 피부가 뒤집어 지고나서 이걸 사용하고 자고 일어났는데 아침에 피부가 엄청 좋아있었고 피부 뒤집어 진걸들도 거의다 없어여있었어요 진짜 최고입니다 모드들 이 앰플 사세요
61,"예전에 쓰다가 다른제품 이용하고
몇년만에 다시 쓰는데
 더 좋아진 것 같아요.
피부에서 광이나고,
요즘 코로나라 거의 생얼에 마스크만 쓰는데
건성인 저도 자연스레 피부에서 광이 납니다.
이 겨울에..
피부톤도 밝아지고.
작은건 파우치에,
나머진 화장대에 두고 쓰고있어요.
득템!"
62,"작년에 우연히 샘플을 받아서 처음 써보고나서 너무 좋아서 올해 1월만 기다렸습니다...존버성공🌟
차앤박이 할인도 잘안하는데...이번에 역대급 구성으로 역대급으로 할인을 해서 진짜 너무 감사할 따름입니다!!
제가 1년을 존버한 이유는 바로 3가지 이유가 있습니다!첫번째 꿀광피부!
저는 평소에도 피부 좋아보인다는 말을 많이 듣지만 그중에서도, 특히나 프로폴리스 앰플을 쓸때 기초 뭐써?라는 질문을 많이 받았습니다! 그만큼 피부를 되게 건강하게 꿀잠잔것처럼 만들어줘서 손이 안갈수가 없답니다!
두번째 화장 잘먹음!
요즘같이 마스크 써서 피부가 많이 뒤집어져서 화장을 해도 안먹고 무너지기만 해서 맘이 아플때가 많은데ㅠㅠ 차앤박 프로폴리스 앰플은 피부에 쫀똔하게 스며들어 흡수가 되어 다음 단계를 더 잘먹게 도와주며 부스터 역할을 합니다! 그래서 요즘 특히나 메이크업 할때 필수로 발라주고 있습니다!
마지막으로 피부 진정 좋음!
프로폴리스 앰플이라 영양과 보습에만 좋고 진정은 안되겠네 라고 생각하신 민감러들! 아닙니다! 프로폴리스 앰플에는 피부진정에 좋은 베타글루칸과 마데카소사이드이 들어가 있어서 민감성 피부한테도 안심하며 보습과 수분 장벽 그리고 피부진정 관리까지 같이 할수 있습니다!
저는 원래 스킨케어에 돈을 많이 쓰는편은 아니지만, 차앤박 프로폴리스 앰플은 아무리 가격대가 있어도 정말 잘써서 구매에 대한 후회를 한적이 없을만큼, 저의 최애템 입니다!!"
63,"재구매합니다.
가격이 또 내렸더라구요ㅎ 그래서 한세트더..ㅎㅎ
올겨울 처음 사용해보는 제품인데 겨울에 사용하기 너무 좋은 앰플인것 같아요.  적당히 농도감있는 제형에 바르고나면 탄탄하고 쫀쫀한 느낌입니다. 꾸준히 사용해보면 다른 계절의 사용감도 알 수 있겠지요^^
2주 정도 사용했을 때 만족감은 아주 높습니다.
바르고 난 후의 변화를 바로 느꼈어요. 건조하고 춥고..이런 계절에 사용하여 피부가 좋아지는 만족감을 느꼈다면 좋은 제품이 아닐까합니다.
앞으로도 꾸준히 사용해볼 생각입니다.
또 할인이 많이되서 한세트 더 쟁이고싶은 욕심이 생기네요..ㅎ  할인 자주 부탁드려요~~~^^"
64,"차앤박 앰플 구매는 처음인데 마침 행사하길래 한 번 구매해봤어용 : )
저는 씻고 나서 닦토 사용 후 바로 이 앰플을 사용해주는데 향이 딱 프로폴리스 향이에요 ^^
그래서 거부감 없이 좋네요!
제형은 살짝 묽어서 피부에 떨어뜨리면 도르륵 흐르는데 물 같은 느낌보다는 조금 영양감 있게 떨어져요~
바르자마자는 당연히 흡수도 잘 되고 수분감이 충분히 많고 조금 지나면 완전 흡수되서 조금 건조한 느낌이 있어요!
근데 그건 모든 앰플이 다 그런거라 괜찮아용 : )
바르고 화장까진 해본적은 없는데 로션 발라도 밀림 현상은 전혀 없어용 : )
기획이 잘 나와서 오래 쓸 것 같아요!
다 쓰고 나서 또 구매하도록 좋은 효과가 있으면 좋겠어요♡"
65,"세일할때 저렴하게 구입해 열심히 
사용중인 프로폴리스 앰플 
이번엔 더 많은 세일에 대용량으로 나와서
다시 구매하지 않을수 없었네요
끈적임 제로에 수분 가득에 보습에도 좋구
액티브 크림과 같이 발라주면 시너지 효과에 
은은한 광까지 정말 최애 제품이예요
성분도 순해서 맘에 들고 바쁜 아침에 급히
발라도 전혀 들뜨지도 밀리지도 않아 준비하는
시간도 빠르고  저녁엔 마무리로 문나이트
마스크팩까지 듬뿍 바르고 자면 피부가 정말
매끈하고 맑아져 있어 세안할때 자꾸 거울을
보게 되네요
양도 많아서 오랫동안 쓸수 있는데 세일도
자주하고 증정품도 넉넉해서 걱정안하고
오래 사용할수 있어 넘 좋은 제품이예요
잘쓸께요"
66,차앤박 피부과도 다니는중인데 ㅎㅎ 차앤박은 워낙 유명해서 올영에 나왔을때 좋아라했습니다 요 앰플도 겨울철 아침 저녁으로 꾸준히 바르고 있어요 저는 이걸 기초 첫단계로 쓰는데 흡수력도 좋고 속건조가 없어져서 너무 좋았네요 히터틀고 오래운전을 하거나 건조한 사무실에서 일하시는분들 강추드립니다 성분도 착해서 안심하고 꾸준히 사용중인데 마침 또 기획으로 저렴한 가격에 살 수 있어서 냉큼 구매했어요 몇개 더 쟁여둘까합니다 ㅠㅠ 배송도 빨리오고 다 너무 좋습니다 대만족이예요 잘쓰겠습니다 믿고쓰는 차앤박 프로폴리스 앰플 모두 같이 건강한 피부되어요
67,"일년에 한번 있는 대용량 세일 득템이라서 며칠 전에 구매하고 또 쟁여놨어요
20대에 쓸 때도 좋았지만 약간 과할때도 있어서 사용을 멈추고 30대가 되서 다시 써보니 피부에 맞는 옷을 제대로 찾았어요
건성인 친구들도 추천해줘서 쓰고 있어요
요즘에 피부가 거칠고 속건조가 다시 심해져서 바이오더마 하이드라비오 에센스로션이랑 이거 같이 바르니까 궁합이 너무 좋아요 
피부컨디션이 많이 올라가고 속건조가 없어지고 피부결이 좋아졌어요
약간 콧물제형 같고 끈적할 거 같지만 얇게 펴 발라주고 톡톡 두드려주면 아주 잘 흡수돼요 이후 단계에 밀림 없어요
건성이나 겨울 보습으로 최고 !!! 추천합니다!!!
프로폴리스랑 마데카소사이드의 조합이 보습과 진정 효과에 딱이예요"
68,"리뷰들이 너무 좋아서 벼르고 벼르다가 사봤어요! 할인도하고 제 쿠폰도 있어서 저렴하게 구매하고 기분 엄청 좋았어요~!^^ 오자마자 뜯었는데 대용량에 귀여운 5ml샘플들까지 ! 구성이 너무 좋아요!! 
저는 데일리 패드로 얼굴 닦아내고, 시카패드로 5분정도 얼굴 진정시키고 요고 발라줬어요~ 세방울만 짜서 발랐는데 얼굴에 다 넉넉히 도포 잘 됬어요! 얼굴에 잘 스며들게 기다린 후에 사철쑥 크림도 발라줬은데 피부가 엄청 탱글탱글하고 부드러워 졌어요!!! 이거 너무 좋아요~ 겨울이고 건조하고 ㅠ히터때문에 쩍쩍 찢어지는듯한 고통까지 들정도로 얼굴 피부가 요새 땡겼는데 ㅠ 지금 광나는 꿀피부 됬어요!!!! 완전추천!"
69,"피부타입: 수부지

✔️ 제형
- 일반 에센스 같은 물타입이 아니라 꾸덕한 제형이예요(주르륵 흘러내리지 않음) 

✔️ 흡수
- 워터에센스 보다는 흡수가 느린 편이지만 꾸덕한 제형과는 다르게 피부에 흡수는 빠르게 되는 편
- 코스알엑* 제품과는 다르게 끈점임이 없었음

✔️ 보습
- 겨울철에 사용하기에 적절한 보습👍
(단, 여름에는 좀 무거울거 같아요)
아침에는 저녁에 사용하던 양보다 반은 적게 사용해야해요( 화장이 밀려서 별 하나 뺌)

✔️ 가격이 비싸다고 생각할 수 있는데 실제로 받아보시면 이 가격에 이런 구성이라면 일단 사시길 추천👍

✔️ 꿀조합
- 한스* 엔자임파우더로 피부 각질 제거 🔜 
코스알엑* 수분 패드로 피부결 정돈🔜
차앤박 앰플 / 크림으로 마무리 하니까 촉촉하고 건조함이 전~~혀 없어요. 👌
평소에 각질케어 잘 안하셨던 분들은 묵은각질을 제거하고 이 앰플 사용하시면 겉돌지 않고 피부가 쭉쭉 흡수하는걸 느끼실 거 같아요!"
70,"소문으로 좋다고 계속 들어왔었어요~
저는 복합성인데 나이들면서 건성으로 바뀌어가고있는데
아침 세안후 하고있는데 사용하면서
딱히 건조하다는 느낌은 안들지만 그렇다고 엄청 촉촉한 느낌은 아닙니당~
덕분에 화장하면서 밀리는 부분 없어서 맘에듭니다.
프로폴리스 성분을 좋아하는 편이라 고르게되었어요~
끈적한 수분감 보다는 산뜻한 수분감이라고 말할수있을거같습니당~!
생각보다 가격이 좀 있어서 팍팍 쓰지 못하는점이있구요ㅠ
할인을 통해 구입했지만 좀더 저렴한 가격으로 만날수있었르면 좋겠다는 생각도 듭니다 :)
여동생한테도 하나 줄 의향있어요 :)"
71,"구성이 진짜 대박이네요 
양이 정말 많아요!
이처럼 혜자구성 다시 없을까봐 또 구매하려고요
조금만 써도 저같이 넓직한 얼굴에 충분히 발려서 좋네요
아이소이 엠플도 좋다해서 써봤는데
한 번 짜서 바르는 걸로는 얼굴 전체 쓰기가 너무 부족했어요
하지만 차앤박 프로폴리스 엠플은 충분해서 좋아요
얼굴도 촉촉해서 좋고요
며칠 후 친구 생일인데 그냥 어정쩡하게 백화점 립스틱 사주느니
이 앰플 사주는게 더 좋을 것 같아요
요즘 코로나땜에 마스크 계속 쓰느라 얼굴도 다 뒤집어졌는데
진정에도 좋을 듯 합니다
정말 수분감도 쫀득쫀득하니 좋고
이후 단계에 어떤 크림을 발라도 때처럼 밀려나지 않아서 특히나 좋았어요
어떤 제품들은 보습엔 좋으나 다음 크림 바르면 때처럼 다 밀려서 짜증나는게 많았거든요
이 제품은 그러지 않아서 정말 좋습니다:-)
비싼 값 충분히 하는 것 같아서 만족합니다!
이게 에센프 엠플 부분 3위 했던데 왜 3위인지 모르겠네요
제 맘 속에는 1위 제품입니다
요즘같이 건조하고 마스크땜에 피부 뒤집어진 때는 꼭 구매해서 발라주세요"
72,"차앤박 앰플 여러개 사용해봤는데 다 너무 좋지만 올영에서 프로폴리스 에너지 앰플 대용량 기획해서 언능 주문했어요.
미니 3개 들어있는건 너무 작고 귀엽고 소듕하네요.지금은 못가지만 여행이나 휴대용으로 들고다니기 너무 좋겠어요.
다만 스포이드 용기라 사용하기가 전 조금 불편하네요;; 넣어다뺐다할때 옆으로 자꾸 흐름...같은 차앤박 라인인 햄프시드 세럼처럼 펌핑이면 더 좋을 듯하지만 점성이 달라서 스포이드용기인가 싶긴합니다. 햄프시드세럼이 좀 가벼웠는데 찬바람 부는 겨울은 프로폴리스 앰플이 좀더 촉촉한 느낌이예요. 앰플 특유의 끈적임이 있으나 흡수되고 나면 끈적임은 사라지고속은 촉촉합니다. 밤세안 후 자기전 케어에는 이것만으로 끝내기엔 부족해서 흡수 후 수분크림으로 마무리해주면 딱 좋네요. 아침까지 촉촉합니다. 대용량이라 한동안 잘 쓸 것 같아서 아주 만족해요!"
73,"차앤박 프로폴리스 앰플 너무 좋아서 한 5년 사용하다가 작년부터는 다른 회사의 프로폴리스 앰플을 사용하고 있었어요. 일년 외도 이유는 노란색 프로폴리스 앰플 넘 좋아서 차앤박에서 신상으로 출시된 그린, 레드 프로폴리스 앰플도 기대하고 구매해서 사용해보니 노란색 프로폴리스 앰플보다 전 별로더라고요ㅠㅠ
그래서 요즘 여러 회사에서 프폴 앰플 많이 나와있는지라 비교할겸 다른 프폴도 써보자 싶더라고요~ㅋ
최근까지 사용했던 타회사 프폴은 좀 라이트한 앰플이어서 한겨울에는 조금 보습이 아쉽더라고요.
그런차에 때마침 차앤박 노란 프로폴리스 앰플이 대용량 구성으로 떠서 바로 구입했네요ㅋㅋ
이 가격에 이 용량은 완전 대박👍 차앤박 프로폴리스 앰플이 좀 고가인지라~~ 이 용량 정도면 더 비싸거든요~
새해부터 완전 기분 좋은 횡재~!!♡♡
올만에 다시 사용하니 완전 피부에 촥촥 먹어주네요~^^
이 앰플은 너무 가볍지도 않고, 중간 정도의 질감인데 싹 스며들면서 윤광이 촤르르~~~!!
차앤박 프폴 앰플 바르고 보습 크림 바르면 이 추운 겨울에도 피부 절대 일어나지 않아요. 너무 좋아요.
역시 프로폴리스 앰플은 차앤박이 정답이네요!!^^"
74,"5년 정도 꾸준히 사용하고 있는 앰플입니다 행사할때 구매하지 않으면 제값주고 사기엔 부담스러운 가격인것 같아요

친구 선물로도 자주 구매하는 앰플입니다 사용한 이후로 확실히 얼굴 어디에도 각질은 일어나지 않아요 완전 대만족하면서 좀 비싸지만 꾸준히 아침 저녁 사용하고 있습니다

약간 끈적함은 있는것 같긴 한데 오래가진 않아요 앰플 말고 미스트도 같이 사용해주면 건조한건 더 확실히 없어지는 것 같아요 크림은 끈적함이 좀 더 강해서 저는 안맞았어요

향은 거의 없는것 같고 35짜리 사용중인데 두달 반 정도 사용할수 있는 용량입니다 앞으로도 꾸준히 쓸거라서 남은거 있지만 쟁여놓기 합니당ㅋ"
75,"차앤박  프로폴리스  에너지  앰플  좋은건  다들  많이  아시잖아요.  차앤박이라는  브랜드  자체가  피부과에서  만든  제품이라  타브랜드  제품보다  피부에 좋답니다.  저는  화장을  잘  안하고  맨얼굴로  자주 
다니는데  차앤박  프로폴리스  에너지  앰플  바르고  나면  피부   자체가  맨들맨들 해보이고  촉촉해보인다고들  하더라구요.  그리고  얼굴에  개기름이  타제품  발랐을때보다  덜  낀답니다.  4계절  내내  사용  가능하지만  아무래도  저  같은  복합성이신  분들은 
 여름은  제외하고  사용하시는게  좋을것  같아요. 
 이번  제품은  대용량  기획이라 더  좋으네요.  가격만  좀  내려갔으면  좋겠어요."
76,"아주 오래전에 사용해보고
제품은 좋은데 가격이 부담돼서 앰플 유목민으로 살다가
일년에 한번 있는 대용량 기획이라길래 
오랜만에 구매했어요

특히 건성, 겨울에 최고예요
물처럼 흐르지 않고 영양감 있는 제형이예요
저는 악건성이라 여름 제외하고는 다 잘 맞았어요
여름엔 약간 과해서
프로폴리스보다 가벼운 차앤박 뮤제너 앰플 사용했어요

프로폴리스, 마데카소사이드 성분이
민감성, 건성 피부인 저에겐 찰떡이예요
너무 찐득거리거나 겉돌지 않고 피부에 잘 흡수돼요
다음 단계 크림 발라도 밀림 없어요
약간 벌꿀향 나는데 예민하지 않으면
향은 무난해요

이정도 양이면 초봄까지 쓸듯해요
수분과 영양 채워주는 제품으로 추천해요"
77,"저는 지성입니다!
💚유분감이 많지 않아서 지성인 제가 쓰기에도 부담이 없었어용
💚끈적임보다는 쫀쫀한 느낌입니다!
💚확실히 사용 후에 윤광이 도는데 이게 부담스러운 느낌이 전혀 아니에요! 
💚얼굴에 가볍게 얹어지는 느낌이기 때문에 사계절 꾸준히 써도 될 것 같아요 
💚 Tip - 앰플은 펴바르시기보다는 톡톡 두드려가며 흡수시켜 주시는게 효과가 좋다고 합니다! 아 그리고 최대한 조심하세요,, 저는 실수로 떨어트렸는데 박살 났어용 ㅎ ㅠㅠ"
78,"차앤박이 저번달에 폭발적인 세일을 해서 구매를 하게 되었어요! 다시 이런 세일을 한다면 좋을 것 같아요. 
 올리브영의 특별한 점은 매달 세일하는 상품이 바뀐다는 점이에요. 그래서 저번달에는 차앤박이었고, 처음으로 차앤박 프로폴리스 앰플을 사용하게 되었어요. 선물용으로도 하나 했는데 좋아하셨어요♥

제 피부타입은 수분 부족 지성형이에요. 저를 기준으로,

좋은 점
1. 보습에 좋다.
2. 속건조를 잡아준다.
3. 피부가 좋아지는 느낌이 든다.
4. 터무니 없는 가격이 아닌, 앰플 증정을 사이즈 별로 많이 제공해준다.

아쉬운 점
1. 박스 안에 앰플이 사이즈별로 다양함에도 불구하고 가격이 저렴한 편은 아니다. (하지만 그만큼 효과가 좋다는 점)
2. 향이 프로폴리스 향으로 싫어하는 사람들도 있을 수 있다. (건강에 좋은 건 맛이 없는 것 같은 맥락)

아쉬운 점 까지 모두 고려했을 때, 이 제품은 모난 점 없이 매우 잘 활용할 수 있어서 좋아요. 

+팁+
특히 화장할 때 세안 후 토너로 닦아주고, 이 앰플을 2번 정도 레이어링 해주면 보습효과도 좋고, 화장이 잘 먹는다!"
79,올리브영에서 받은 샘플로 처음 써보고 구매하게 되었습니다 쫀쫀하고 무엇보다 광택이 살아나는게 써보자마자 구매욕구 뿜뿜이었습니다 마침 세트로 저렴하게 올라와서 구입했는데요..솔직 후기 남기자면..샘플보다 농도가 옅어진거 같은 거는 저만 느끼는 건가요...? 다른 제품인줄..샘플은 약간 쫀쫀함이 심해서 끈적이는건가? 싶었는데 본제품은 그렇진 않더라구요 페이스 오일 바르는 느낌..광택도 그냥 적당했어요 세럼으로 쓰기에 나쁘지 않은 정도구요 농도도 적당했습니다 흡수도 잘되고 수분감도 좋은데 처음 써본 느낌과 살짝 다른거 같아서 다음 구매는 생각해보려구요
80,"아직 사용중인 앰플이있어서 보관하는 중입니다😄
차앤박제품이라 기대중이에요!!!🤭🤭🤭
이런 구성이 다있다니ㅜㅜㅜㅜㅜ구성이 너무 알차네요!!
얼른 사용해보고싶네요ㅎ_ㅎ 믿고쓰는 차앤박이겠죠?"
81,"마스크 때문에 계속 습기차고 히터 때문에 건조한 요즘엔 색조 보다는 기초 제품에 더 눈이 가더라고요 차앤박 앰플이랑 코팩 후기가 다 너무 좋아서 1월 행사 중일 때 바로 구매 해버렸습니다 ㅋㅋㅋ 저는 아침엔 안 바르고 저녁 세안 후에만 사용하고 있는데 몇 주 써보고 리뷰 올립니다 ㅎㅎ 앰플 처음 써보는데 소량만 발라도 확실히 피부가 진정되는게 느껴져요 건조하지 않게 보습에도 좋아요 저한테 안맞는거 바르면 바로 따끔거리는데 이건 그런거 없이 편하게 바를 수 있어서 좋아요.  엄마도 써보시고 괜찮다고 하시네요 ㅎㅎ 추천합니당!!
다쓰면 재구매 의향 있습니다!!!"
82,"6년째 쓰고 있습니다. 예전엔 면세점에서 대량으로 쟁여서 35ml 구성 2개 사서 쓰고 그랬는데 요즘은 면세점을 이용할 수 없다보니 오프라인에서 사게되는데요, 아무래도 면세기획보다 용량이 적지만 이번에 하나 사둬서 잘 쓰고 있습니다. 하나 더 살걸 그랬나봐요. 
민감성분이 있다고 하는데 피부바이피부라고 무던한 저한테는 순한 세럼입니다.다른 세럼을 일시적으로 써도 이걸로 돌아오게 되더라구요. 다른 세럼과 병행사용중입니다. 가끔 오일 섞어서 바르면 흡수 더 잘되서 좋구요. 다만 용량을 더 넣어주던지 가격을 낮춰주셨으면 좋겠어요 너무비쌈."
83,"어머니가 저번에 샀을때 한분 써봘는데 너무 좋아서 따라ㅏㅅ어요 ㅎㅎ 이벵트 하ㅗ 잇어서 저렴하게 샀어요
저는 건성이라 세럼 류 많이 찾다가 여기에 정착하려구요"
84,"주변 건성지인들에게 정말 많은 추천을 받았던 차앤박 앰플이 마침 올리브영에서 할인을 하고 있어서 쿠폰으로 저렴하게 구매했어요!
본품도 컸는데 작게 샘플도 여러개 같이 와서 어디 여행가거나 할 때 좋을것 같았어요
건성이신분들이 정말 찬양하는 앰플이였는데
저는 그렇게 막 꾸덕하거나 촉촉함이 채워지는 느낌은 아니였어요
기대가 너무 컸었나ㅠ
그렇다고 나쁜것도 아니고 피부에 밀리거라 남아 도는 느낌없이 깔끔하고 산뜻하게 마무리되서 흡수되는 느낌이였어요!
저는 5스킨법으로 하고 에센스 후에 앰플 바르는데
확 촉촉해 지는 느낌은 아니였지만 산뜻하고 깔끔한 피부표현 됐어요! 적당한 건성이신 분들께 추천이요"
85,"차앤박 프로폴리스 앰플은 세일하면 쟁이게 되는 제품이에요.
진정에도 좋고 바르고 자면 다음날 피부가 달라지더라구요
가격대가 있어서 부담스러워서 처음엔 고민했는데 확실히 다른 앰플이랑은 달라서 가격값을 하더라구요 하지만 가격은 그래도 부담이라 세일할때 사게 되는것 같아요 자주 세트로 할인해주셨으면 하는 제품입니다 보습감에도 좋지만 일단 예민한 피부인 저에게도 순하게 맞는 제품이라 안심하고 쓰고 있어요 뒤집어졌을때는 오히려 다른 제품 말고 이것만 듬뿍 올리고 자는 것도 괜찮더라구요 그래서 양이 훅 줄어서 금방 공병템이 되는 것 같아요 강추하는 제품입니다"
86,"제품이 수부지에 좋다는 얘기를 듣고 구매해 보았어요! 
마스크착용으로 인해 트러블도 생기고 T존은 유분 폭발에 턱은 수분 부족으로 총체적 난국인 피부에 진정과 수분공급에 좋네요.

바르는 제형은 쫀쫀하고 춱춱해요.(촉촉아님)
건조한 부분에 수분막을 형성해주는 느낌입니다.

스킨으로 결 정리 하고 앰플을 바르고 독도크림 바르니 겨울철 수부지피부에 딱 입니다!"
87,겨울이라 그런지 요즘추워서 얼굴이 쩍쩍갈라지고있었어요 지난번에 쟁여둔 앰풀을 다 쓰고나니 대용량 구매하려고 찾다가 ㅋㅋㅋ 이게 딱@! 품절되기전에 얼릉 구매했어요 아침저녁으로 세안하자마자 이거부터 발라줘요~~이정도 양이면 봄까지는 끄덕없겠어요 꾸준히 건조하고 추운계절에는 사용하고있어요 정말 여름빼고는 계속 사용하고있는거같네요
88,"작년 연초에 대용량 기획으로 나온 프로폴리스 에너지 앰플 상품을 많이 사두어 일년내내 쓰고 선물도 했었는데
올해도 출시되었네요
조금 늦게 구매해서 에벤트 혜택을 못받았지만 대용량에 기획으로 같은 앰플이 들어있어 남 좋네요
작년 보습 기초 세트도 넘 좋았어요
바르면 촥 흡수되면서 피부에 광이나서 얼굴이 환해집니다"
89,"고가 제품이라 세일할 때 써보고 싶어서 구매했어요. 

보습력과 얼굴 광채는 만족합니다. 
발림성은 처음 발랐을 때는 끈적이고...
흡수되도록 두드려주면 곧 먹어들어가요.

탄력세럼과 함께 써보니 
더욱 피부가 매끈해지는 것을 느꼈어요.

건조하던 얼굴에 생기가 돌고
다음 단계 화장이 밀리지는 않았습니다"
