,reviews,starpoint,date
452,촉촉하고 산뜻해서 좋아요~,100점,2020.05.26
453,건성인 저는 여름에 쓰야할듯요.,60점,2020.05.27
454,좋아요 잘쓸게요 얼굴에딱좋은 처음써본느낌좋아^^,100점,2020.06.01
455,코리아나 앰플엔 상반기 결산 가성비 앰플,100점,2020.07.01
456,대용량이라 양도 포장 배송 다 맘에들어요,100점,2020.07.08
457,쓰기 불편하네요 앰플제형이 스포이드는 맞지않아요 .,60점,2020.07.12
458,가격대비 만족이고 사은품도 감사합니다.,100점,2020.07.27
459,아직 사용전입니다 조금씩 생긴 내 주름이 펴지길 고대합니다,100점,2020.11.25
460,"구성이 내맘 같지 않았지만 제품은 재구매 입니다, 좋아요",100점,2021.01.28
461,"샘플써보구, 본품삿네요. 배송은 이틀걸리구사은품잘쓸께요",80점,2019.09.06
462,저렴하고 서비스도 죽이고 최고입니다,100점,2019.09.04
463,별로. 몰르겄어요. 건조. 한것 같아요,40점,2019.09.11
464,촉촉하고 흡수력이 좋아요,100점,2019.09.17
465,"어머니 선물로 구입했는데, 배송이 너무 길었네요.",80점,2019.09.18
466,vc구입 사용후 좋다고 다른것도 주문 요청하여 구매,100점,2019.09.19
467,앰플 넉넉해서 너무 좋아요.주신 사은품 알뜰히 잘 쓸게요.,100점,2019.09.27
468,미스트는 스킨대용으로 쓰고있어요,80점,2019.11.12
469,피부가 촉촉해요,100점,2019.11.17
470,저렴하게 구입 보습도 좋아요~~,80점,2019.11.17
471,아직 기존에 쓰던 크림을 다 안써서 개봉 전인데,100점,2019.11.18
472,발림이 좋고 촉촉하고 괜찮네요,100점,2020.01.10
473,주성분 아데노신은 젊은피부로 바꾸어주네요,100점,2020.01.14
474,효과가 좋았으면 좋겠어요. 사은품도 잘 받았습니다.,100점,2020.01.16
475,저렴하게 사네요 써보고 좋음 또 구매한께요,100점,2020.01.16
476,한번 사용하고 좋아 저렴할 때 또 구매합니다,80점,2020.01.18
477,좋아요. 저렴하게 사서 기분 좋고 잘 쓸게요.,100점,2020.01.21
478,좋아요. 저렴하게 사서 기분 좋고 잘 쓸게요.,100점,2020.01.21
479,좋아요. 저렴하게 사서 기분 좋고 잘 쓸게요.,100점,2020.01.21
480,감사합니다 강추합니다 착한 가격에 좋아요,80점,2020.02.27
481,저렴하게 잘 구매했습니다 빠른 배송 감사합니다,100점,2020.04.02
482,촉촉하게 잘 스며들어서 좋네요..,100점,2020.04.02
483,첫느낌도 좋고 발르고나니 촉촉해요,100점,2020.04.15
484,피부가 촉촉해요,100점,2020.04.24
485,가격도 착하고 부담없이 쓰기에 좋아요,80점,2020.09.18
486,생각보다 너무 괜찮은데요. 가격도 좋구요.,100점,2020.05.25
487,저렴한 가격 빠른 배송 감사합니다,100점,2020.07.07
488,탄력이 생기고 좋아서 계속 쓰고 있어요 재주문할거예요~^^,100점,2020.11.21
489,양도 많고 좋아서 넉넉하게 재구매~~ 아주 풍요롭습니다.,100점,2021.01.07
490,대용량 저렴하게 구매하였습니다,100점,2020.01.20
491,잘 사용중 입니다. 피부가 부드러워요.,100점,2019.07.24
492,좋은 제품 착한 가격 빠른 배송 감가합니다.,100점,2020.01.20
493,가격만족 상품도 만족입니다,100점,2019.08.10
494,끈적임없는 촉촉함 맘에들어요~~,80점,2019.08.24
495,저번에 한번 구매해서 사용해보니 괜찮아서 재구매했어요,100점,2019.08.27
496,촉촉하고 매끈한 윤기가 나네요,100점,2019.09.05
497,아직 잘 모르겠지만 가격이 착해 맘에 듭니다,80점,2019.09.10
498,아주 저렴하고 많은량 만족 합니다.,100점,2019.09.10
499,저렴한 가격에 구매잘한거 같아요,100점,2019.10.03
500,저렴한 가격에 잘 산것같아요 ~,80점,2019.11.08
501,저렴해서 좋긴한데 양이 너무 작게 들었네요.,80점,2020.01.10
502,쿠폰써서 좋은 가격에 좋은 제품 구매했어요.,80점,2020.01.12
503,저렴하게 판매해서 아낌없이 쓸수 있어 좋아요,80점,2020.01.13
504,가격이 저렴해서 마음에 들어요.,80점,2020.01.15
505,사은품도 잘 받았어요. 효과가 좋았으면 좋겠어요.,100점,2020.01.16
506,완전부드럽고 좋아요 유나언니 영상보구 구매했네용^.^,100점,2020.01.17
507,배송빠르고 할인받아서 저렴하게 샀어요^^,100점,2020.01.19
508,팹타이드 사용해보고 좋아서 대용량 구매해요~,100점,2020.01.21
509,수분 보습-구매했어요.,80점,2020.03.05
510,저렴한 가격에 양도 많고 좋아요,100점,2020.03.19
511,배송도 빠르고 저렴하게 구입했답니다,100점,2020.04.02
512,가성비 좋고 품질도 좋습니다,100점,2020.09.23
513,배송도 빠르고 사은품도 잘 쓰겠습니다 감사합니다,100점,2020.05.26
514,은은한 향에 양 많고 저렴해서 넘 좋네요^^,80점,2020.05.26
515,가격대비 가성비 좋아요.,80점,2020.06.15
516,재구매했어요 촉촉하고 좋아요^^,100점,2020.07.01
517,저렴하게 기초에 엠플까지 만족해요.,80점,2020.07.10
518,항상쓰는제품. 사은품많고저렴하게구입하고.굿!,100점,2020.11.11
519,양도 많고 좋아서 넉넉하게 재구매~~ 아주 풍요롭습니다.,100점,2021.01.07
520,양도 많고 좋아서 넉넉하게 재구매~~ 아주 풍요롭습니다.,100점,2021.01.07
521,발림성도좋고 촉촉하니 좋아요,80점,2021.02.02
522,피부가좋아지는느낌이요 잘쓸께요대박나세요,100점,2021.02.05
523,촉촉하니 괜찮은 듯 하네요,100점,2020.01.20
524,가성비 좋아요~~ 아침에 쫀존한듯,100점,2019.09.09
525,가격대비 만족 쫀득 쫀득해요,80점,2019.10.16
526,발림이 좋고 효과가 좋아서 자주 찾게 되네요^^,100점,2019.11.07
527,사용해보니좋아서제구매용량도가격도,100점,2019.11.09
528,잡티 주근깨가 잘 생기고 잘 타는편이라 썬크림 필수인데,80점,2019.12.29
529,촉촉하니좋아요 사은품도 감샤~,100점,2020.09.16
530,아들 피부에 도움되라고 구입했어요.,100점,2020.01.10
531,끈적이긴하지만 촉촉한것같아요~,80점,2020.01.11
532,양이 많진 않지만 착한 가격에 구매했어요.,80점,2020.01.12
533,촉촉하긴한대 살짝 끈적거리네요,100점,2020.01.14
534,착한가격을 유지해주시길 평생쓸꺼에여 ㅎㅎ,100점,2020.02.09
535,저렴하게 구입했어요 사은품도 감사해요 ~~,100점,2020.03.18
536,순하고 좋은데 봄이라그런지 조금 댕기네요. 재구매입니다,80점,2020.03.26
537,가격대비 구성 좋고 배송 빠릅니다~^^,80점,2020.04.03
538,배송도 빠르고 사은품도 잘 쓰겠습니다 감사합니다,100점,2020.05.26
539,항상 만족하는 제품입니다. 세일때 구매했어요.,100점,2020.05.28
540,발림성도괜찮고 촉촉해요,80점,2020.06.11
541,배송도 빠르고 꼼꼼하게 포장되어 잘 받았습니다,100점,2020.06.24
542,용량도 많고 제품도 좋아서 계속 구매합니다.,80점,2020.06.26
543,가격대비 용량많아 막바르기좋네요,100점,2020.06.30
544,아직 사용전이지만 샘플이랑 포장 상태좋아요,80점,2020.08.27
545,기능성제품 저렴하게 구매해서 좋네요..,100점,2020.09.14
546,ㅠㅠ 선크림이 사십미리네요.... 양이 넘 적어요,100점,2020.09.26
547,괜찮은것 같아요 24k골드 고급스럽게 보이네요,100점,2020.09.25
548,쿠폰이벤트로 좋은가격에 구매했습니다.,100점,2020.09.20
549,가격싸고 품질 좋고 아주 좋아요,100점,2019.07.31
550,가격싸고 품질 좋고 아주 좋아요,100점,2019.07.31
551,얼굴이 촉촉해지길,100점,2020.01.20
552,잘 쓰고 있어요. 저렴해서 잘 샀습니다.,80점,2019.08.11
553,발림성도좋고 피부에 잘스며들어요,80점,2019.08.21
554,펩타이드 앰플 제품은 첨 사용해보는데 기대가 되네요.,100점,2019.09.10
555,착한 가격으로 쟁여놓으니 맘 든든하네요.,100점,2019.09.16
556,늘 애용하는 제품인데 할인 찬스로 대박 싸게 샀네요.,100점,2019.09.18
557,환절기 피부관리에 신경 쓰야 할것 같아 구매해요,80점,2019.10.05
558,성상이 팩 처럼 끈끈 하지만 잘 흡수 되네요,60점,2019.10.05
559,해외에 살고 있는 동생한테 보내주려고 구입했습니다.,100점,2019.11.09
560,해외에 살고 있는 동생한테 보내주려고 구입했습니다.,100점,2019.11.09
561,아직안써봤는데겨울에 잘발라줘야할것같어오ㅓ,80점,2019.11.10
562,가격저렴하니좋아요 많이파세요,100점,2020.01.14
563,상품도 가격도 만족하고 좋아요.,100점,2020.01.17
564,"대박,대박 큰 사이즈 스킨이네요",100점,2020.01.18
565,유분기가 좀 있어서 적당히 바르니 괜찮아요~,80점,2020.01.19
566,촉촉해서 계속 바르고 있어요,80점,2020.02.19
567,잘받았습니다. 좋은 가격에 구매했습니다.,100점,2020.03.01
568,촉촉하네요.꾸준히 써 볼께요,100점,2020.05.01
569,탄력적으로 많이 개선되었고 미백효과도 있어요,100점,2020.05.17
570,전에 써봤는데 촉촉하더라구요,100점,2020.05.27
571,항상 만족하는 제품입니다 세일때 구매했어요.,100점,2020.05.28
572,순금성분이 들어있다니 효과가 있겠죠,80점,2020.06.02
573,피부에 좋네요. 물건 잘 만들었네,100점,2020.06.07
574,작은어머니께 하나 드리고 하나 씁니다 괜찮네용,80점,2020.06.14
575,저렴한 가격에 잘 구매했어요,100점,2020.06.30
576,저렴한 가격에 잘 구매했어요,100점,2020.06.30
577,좋아요 평이 좋아서 구매했는데 남편이랑함께 써야겠어요,100점,2020.07.24
578,전에 한번 써보고 착한가격에 사은품까지‥,80점,2020.07.29
579,늘 쓰는 제품이라 착한가격에 득템했네요,100점,2020.10.24
580,양도 많고 가격대비 괜찮은것 같아요.,80점,2020.11.04
581,촉촉하고 양도 많아서 좋아요,80점,2020.11.13
582,만족 만족 대만족 해요,100점,2020.12.30
583,"앰플은 코리아나만 사용함,,,행사가로 2세트 구입했음",80점,2021.01.28
584,가격 배송 만족합니다감사합니다,100점,2021.01.30
585,가격 배송 만족합니다감사합니다,100점,2021.01.30
586,가격 배송 만족합니다감사합니다,100점,2021.01.30
587,가격 배송 만족합니다감사합니다,100점,2021.01.30
588,"좋아요, 덤으로 마스크팩도 하나 주셨네요.감사합니다",100점,2021.02.15
589,궁금해서 2종류의 앰플을 구입했는데 둘 다 좋아요~,100점,2019.08.31
590,얼굴의 각질도 잘 밀리고 좋아요~^^,100점,2019.08.31
591,정말 좋은 제품 저렴하게 구매햇어요 굿,100점,2019.09.04
592,여유분으로 미리샀어요. 샘플도 주시고 감사합니다.,100점,2019.09.10
593,사은품앰플 받으려고 10개구매했네요 한동안 잘쓸께요,100점,2019.11.06
594,배송도빠르고 저렴하게 구매 했습니다,100점,2019.11.06
595,용량이 크네요 향기도 괜찮은거 같아요,80점,2019.11.08
596,항상 저렴하게 구입할 수 있어서 좋아요,100점,2019.11.13
597,코리아나제품은 첨인데요...후기보고 구매했어요...,80점,2019.11.16
598,촉촉하고 발림성 좋아요,100점,2020.09.16
599,전부터 사용해보고 싶었는데 좋은기회에 구입했어요.,100점,2020.01.10
600,이벤트 특가로 저렴하게 잘 샀어요,100점,2020.01.10
601,앰플은 커서 좋은데 토너 에멀전은 너무 작아요,80점,2020.01.10
602,미스트 쓰고 있는데 좋아서 쟁여 두려고 구매했고,80점,2020.01.10
603,자주 사용하는 제품 좋아요...샘플도 고맙습니다.,100점,2020.01.12
604,강추예요. 선물받아 써 보고 구매했어요.,80점,2020.01.13
605,로션안바르고 앰플만바르려고 이것저것 주문했어요,100점,2020.01.13
606,로션안바르고 앰플만바르려고 이것저것 주문했어요,100점,2020.01.13
607,로션안바르고 앰플만바르려고 이것저것 주문했어요,100점,2020.01.13
608,3번째 구매해서 쓰는데 효과는 모르겠고,80점,2020.01.16
609,앤앰플 바르고 피부탱글 젊어져야지,100점,2020.01.17
610,좋은 상품 저렴하게 잘 산거같아요..,100점,2020.01.18
611,대용량 저렴하게 구입했어요,100점,2020.01.21
612,3번째쓰고있네요 내피부엔 좋아요,80점,2020.01.21
613,아주 맘에 들어요 겨울엔 꼭 필요 한거죠,100점,2020.02.12
614,동생들하나씩주려고 구매했어요 아것바르고 이뻐지길,100점,2020.03.20
615,배송도 빠르고 상품도 만족스럽습니다.,100점,2020.04.03
616,좋아요 피부가 좋아지길 바래봅니다,100점,2020.09.23
617,마음에 드네요. 효과있는 것으로 느껴집니다.,100점,2020.05.01
618,항상 만족하는 제품입니다.세일때 구매했어요,100점,2020.05.28
619,"사용전입니다만, 브랜드 믿고 구매합니다.",80점,2020.05.29
620,용량이 커서 오래 쓸 수 있겠네요~~^^,100점,2020.06.01
621,저렴하고 좋은제품 만족합니다~,100점,2020.06.27
622,전에 한번 써봤는데 괜찮은것 같아서 재구매합니다,80점,2020.07.10
623,처음 써 봤는데 피부에 잘 맞네요,100점,2020.07.26
624,아주좋아요. 배송도 빠르고 만족합니다,100점,2020.07.28
625,약간 무거운 느낌이 있내요..그래도 그냥 쓸만은해요,60점,2020.08.04
626,좋아요 저렴하게 잘구매했어요 번창하세요,100점,2020.08.11
627,샘플을 여러개 보내주셔서 샘플먼저 써봅니다~,100점,2020.08.31
628,크림 잘받았어요 향도 좋고 발림도 좋아요,100점,2020.10.18
629,항상 만족하는 제품입니다. 잘쓰고 있어요.,100점,2020.12.26
630,두번째구매입니다.가격 대비 너무좋아요.,80점,2020.12.30
631,양도 많고 촉촉하니 좋아요,100점,2021.01.09
632,빅스마일 덕분에 저렴하게 구매했습니다.,100점,2021.02.03
633,좋아요 대용량이라 한동안 걱정없겠어요,100점,2020.09.22
634,엄마 선물로 사드렸는데요. 넘 좋아하세요,80점,2019.07.25
635,1+1일때 저렴하게 잘 산거같아요..,100점,2019.08.23
636,스포이드 불량 빼면 좋은거 같아 여러개 구매했어요,100점,2019.09.05
637,앰플들 써보다 괜찮아서 토너도 써보려구요,80점,2019.09.11
638,가성비 좋고 배송 맘에 들어요,100점,2019.09.12
639,가성비 좋고 배송 맘에 들어요,100점,2019.09.12
640,가성비 좋고 배송 맘에 들어요,100점,2019.09.12
641,쿠폰 사용해서 좋은가격으로 구매했네요,100점,2019.09.13
642,아들이 사용하는 제품이예요 요거만 사용하더라구요,100점,2019.09.20
643,저렴하니.... 괜찮네요...,80점,2019.10.23
644,스틱 클렌징도 사은품으로 보내주시고 아주 좋아요~,100점,2019.11.06
645,환하지고 촉촉하니 좋네요,100점,2019.12.21
646,빠른배송과 포장을 넘 잘해주셔서 감사합니다.,60점,2020.01.10
647,택배가 빨리왔서 좋아요 샘플이 너무약소하네요,80점,2020.01.11
648,코리아나라서 믿고 가격도 좋고해 구입,80점,2020.01.31
649,빠른 배송 좋은 품질 만족합니다,100점,2020.02.01
650,어르신 선물로 좋네요 금이라 엄청 좋아하시고,100점,2020.02.07
651,완전크네요 펌프를 두개주시면 더 좋을텐데 아쉽네요,100점,2020.02.11
652,앰플 효과는 모르지만 바를땐 쫀덕ㅇ합니다,80점,2020.09.17
653,행사 덕분에 저렴하게 잘 구매했네요.,100점,2020.03.17
654,촉촉해요. ㅎㅎㅎ 좋내요,100점,2020.03.23
655,빠른배송입니다 저렴하게 구매했어요,100점,2020.04.02
656,추천합니다. 이거 쓰고 속건성이 없어졌어요.,100점,2020.05.24
657,단골 될 듯 합니다. 팩보다 편하고 좋아요,100점,2020.05.27
658,저렴하게 잘 구매했어요 한번써보려규요,100점,2020.05.28
659,가격착하고 제품좋고 재구매합니다,100점,2020.05.31
660,피부를 위한다면 코리아나죠~^^,100점,2020.05.31
661,사용감 촉촉하고 좋아요,100점,2020.07.01
662,구이용 주문했는데 보쌈용이 왔지만 잘 먹었습니다.,100점,2020.07.03
663,화장품은 그 효고를 바로 알수가 없어서...,100점,2020.08.31
664,용량이 많아서 참 좋아요 잘 쓰겠습니다,100점,2020.11.04
665,배송도 빠르고 상품도 만족스럽습니다.,100점,2020.11.10
666,품질 좋은 앰플 특가에 잘 샀습니다.,100점,2020.11.14
667,당김없이 촉촉해요. 감사,80점,2021.01.03
668,효과 보면 좋겠어요 열심히 발라야겠네요,100점,2021.01.09
669,좋은가격 만족입니다많이파세요,100점,2021.02.05
670,세일할때. 만이 사두고지금 거의 다써가요촉촉 좋음,100점,2021.02.05
671,코리아나 제품 첨 사용하는데 좋았으면 좋겠네요~,100점,2020.09.29
672,잘 사용하고 있습니다 재구매를 계속하게 되네요,100점,2021.01.07
673,다음에도 좋은 제품 기대 하겠습니다. 대박나세요,80점,2019.08.29
674,스킨써보고 주문했는데 좋네요,100점,2020.10.08
675,여러번 구매해서 써봤는데 흡수력이좋아요,100점,2019.09.16
676,예민한 피분데 나는것 없이 잘 맞습니다.,80점,2019.09.16
677,생각보다 촉촉하진않아요,60점,2019.09.22
678,촉촉하니 느낌이 좋아요,100점,2019.10.03
679,금이라서 구입.폼도 선물 스틱으로 나옵니다,100점,2019.11.06
680,배송은 하루 늦게 왔지만 사은품은 대박이네요..,100점,2019.11.08
681,배송은 하루 늦게 왔지만 사은품은 대박이네요..,100점,2019.11.08
682,배송은 하루 늦게 왔지만 사은품은 대박이네요..,100점,2019.11.08
683,부드럽게발리고촉촉해요.,100점,2019.11.08
684,"저렴한수분크림이라샀는데,",100점,2019.11.12
685,쫀쫀하고 겨울에 바르기 좋아요,80점,2019.11.26
686,"용량확인은 필수인데, 간과했나봅니다~",80점,2020.01.09
687,사은품도 들어있어서 더 좋으네요..만족,100점,2020.01.10
688,정말 잘 샀어요. 엄마랑 저랑 쓰는데 좋아요,100점,2020.01.13
689,촉촉하니 너무 좋아요,100점,2020.01.16
690,아직 미사용 써보고 좋은 또 구매할께요,100점,2020.01.16
691,"사용이틀.좀더써봐야될듯요,후기사용후에 수정할께요",60점,2020.01.17
692,아주 촉촉하고 좋아오.,100점,2020.01.18
693,너무좋으네요 베리굿 수분감이,100점,2020.01.18
694,가격이 착해요~ 성능도 좋기를요,100점,2020.01.19
695,아직 사용전이라....뭐라고 평 할 수는.없는데,60점,2020.01.27
696,바르니 부드러워요 피부가,80점,2020.02.07
697,디렉터파이가 추천한거라 만족합니다,100점,2020.02.07
698,선물했는데 쇼핑백이 없어서 아쉬웠어요,80점,2020.02.11
699,촉촉하고 잘 스며드네요,100점,2020.05.12
700,가격도 품질도 맘에 들어요,100점,2020.06.03
701,저렴하게 사서 잘바르고 있어요..,100점,2020.06.10
702,용량이 많아요. 흰색 미백제가 보여요,60점,2020.06.23
703,저렴한 가격으로 샀어요,80점,2020.07.08
704,좋은제품쿠폰사용으로저렴하게구매했네요,80점,2020.07.07
705,촉촉함이 있어서 좋아요,80점,2020.07.14
706,대용량이라서 한참을 쓸수 있겠네요~,80점,2020.08.02
707,팬톤파우치도 넘 좋구 샤쉐도 푸짐하니 좋아요ㅋ,100점,2020.11.05
708,저렴하게 잘삿어요 미리 사두려구요,100점,2019.07.20
709,만족합니다 좋아요 만족합니다,100점,2019.08.26
710,만족합니다 좋아요 만족합니다,100점,2019.08.26
711,배송빠르고 저렴하게 잘샀어요.,80점,2019.08.27
712,피부좋아지는 느낌 팍팍드네요,100점,2019.08.31
713,써보고 괜찮아서 지인에게 선물했음,80점,2019.09.12
714,촉촉하고 조아요 ㅎㅎ,100점,2019.09.19
715,가격대비 넘좋아요담에 또애용할께요,80점,2019.10.03
716,거격 저렴하게 구입했네요~/^^,100점,2019.11.09
717,항상 저렴하게 잘 사용하고 있어요,100점,2019.11.13
718,앰플 2세트 주문했는데 본품만 달랑 왔네..,60점,2019.11.13
719,저렴한 가격 빠른배송,80점,2019.11.17
720,헉 이렇게 짐승용량이라뇨!,100점,2019.11.18
721,사용해보고 좋아서 이번기회에 많이 구입해요.,100점,2020.01.09
722,라이트가 좋으네요 대용량 여러개,100점,2020.01.14
723,배송 빠르고 만족합니다. 좋습니다,100점,2020.01.15
724,너무 좋아요~~앰플은 종류별로 다 쓰고있어요~,100점,2020.01.16
725,잘받음. 아 앰플만 열병이다 이거 언제 다쓸꼬,100점,2020.01.17
726,가격대비 질도 좋아서 재구매합니다,80점,2020.01.27
727,만족합니다 좋아요 만족합니다,100점,2020.02.14
728,코리아나 2020 설맞이 앰플엔 전품목 1+1,100점,2020.03.10
729,코리아나 2020 설맞이 앰플엔 전품목 1+1,100점,2020.03.10
730,코리아나 2020 설맞이 앰플엔 전품목 1+1,100점,2020.03.10
731,"뾱뾱이 포장에, 사은품, 빠른택배 감사",100점,2020.03.18
732,만족합니다 좋아요 만족합니다,100점,2020.03.22
733,좋은 가격에 샀네요. 잘 쓸게요.,100점,2020.04.02
734,앰플엔처음구매입니다 사용해보고좋으면또구매할께요,80점,2020.04.02
735,사용감은 좋아요. 미백효과 기대합니다,100점,2020.04.03
736,대용량이라 오래 쓸 것 같네요.,100점,2020.04.03
737,빠른배송좋아요. 앰블용량도 좋아요.,80점,2020.04.30
738,직접 보니 좀 작네요 손소독제도 같이 올릴게요,60점,2020.05.23
739,사용중이라 효과는 기다려봐야할거같아요,60점,2020.05.25
740,저렴한데다 용기가 유리라 좋네요,100점,2020.05.26
741,펩타이드앰플은 안에 실타래같은게 들어있네요..,80점,2020.05.29
742,얼굴에 기미가 올라와서 샀는데좋네요,100점,2020.07.03
743,정제수가 아쉽긴하고 향료 피이지어뵤어서구매함,100점,2020.07.04
744,좋아요 건성인데 괜찮네요,100점,2020.07.11
745,보습력이 좋아서 재구매해서 쓰고있어요,80점,2020.08.24
746,화장품 질도좋고 양도 많아 잘쓰고 있어요,100점,2020.08.25
747,너무 촉촉하고 좋아요,80점,2020.09.01
748,항상 쓰고있는 촉촉함,100점,2020.10.22
749,배송과 품질 다 만족입니다.,80점,2020.11.11
750,저렴하고 배송빠르고 좋습니다.,100점,2020.11.25
751,더 사용해봐야겠지만 가격이 좋내요,80점,2020.11.30
752,대용량에 서비스까지 너무 좋아요,100점,2020.12.30
753,촉촉하고. 넘 좋네요,80점,2020.12.30
754,만족합니다 좋아요 만족합니다,100점,2021.01.04
755,촉촉하니 넘 조아요~,100점,2021.01.08
756,딜 떠있고 상품평이 괜찮아서 구매해봤어요.,60점,2021.01.10
757,앰풀엔 가성비 너무 좋아용,100점,2021.02.06
758,할인행사로 저렴하게 잘구매했어요,80점,2020.09.25
759,여름 .잡티가 잘 생기는 계절.,80점,2019.07.19
760,처음 써 본건데효과는 아직 모르겠네요,60점,2019.07.24
761,아직 써보진 않았지만 믿고 구매 결정합니다~,100점,2019.08.13
762,좋은제품 저렴하게 구매했습니다.,80점,2019.08.26
763,빠른구매와 품질에 만족해요,80점,2019.09.14
764,미스트 끈적이지않고 산뜻하네요,100점,2019.11.06
765,좋은제품 저렴하게 구매 했습니다,100점,2019.11.06
766,저렴하게 잘 구입해서 뿌듯이요!,100점,2019.11.13
767,좋아요 피부가. 매끄러워요,100점,2019.11.27
768,촉촉하고 좋으네요.,100점,2019.12.20
769,골드만 써봤는데 그냥저냥 괜찮은거 같아요,60점,2019.12.23
770,배송도 빠르고 상품도 괜찮은거 같아요,100점,2020.01.11
771,저렴하게 샀네요. 만족,100점,2020.01.19
772,가격저렴하고 좋아요,80점,2020.01.22
773,새로 나온 제품들도 있고 나름 변신을 꿈꾸고,80점,2020.01.28
774,늘 쓰던 썬크림 싸게 잘 샀어요. 감사합니다,100점,2020.09.17
775,저렴하게 구입해서 좋네요~~^^,60점,2020.09.17
776,저렴하게 구입해서 좋네요~~^^,60점,2020.09.17
777,저렴하게 구입해서 좋네요~~^^,60점,2020.09.17
778,속 건조 때문에 좋아요,100점,2020.03.07
779,잘 모르겠지만 효과보면 또 구매할게요,100점,2020.03.26
780,저렴한가격 좋아요!,80점,2020.04.05
781,아직 써보진 않았지만 효과가 있겠죠.,80점,2020.05.10
782,보습력이 좋더라 구요. 재구매에요~,100점,2020.05.23
783,행사때 더 저렴하게 구매합니다.,100점,2020.07.01
784,좋아요.. 촉촉해요,100점,2020.07.04
785,늘 쓰던제품 저렴히 구매했네요.,100점,2020.07.06
786,사용 전인데 푸짐하게 왔네요.잘 쓰겠습니다.,100점,2020.07.10
787,코리아나 앰플엔 화장품 강추합니다,100점,2020.07.11
788,처음 사용하는데 좋습니다. 만족해요,100점,2020.07.13
789,피부에 닿는 느낌이 좋아요,80점,2020.08.07
790,좋아요. 샘플 써보고 다른것도 주문하려구요,100점,2020.08.31
791,샘플듬뿍이랑 튜브샘플도 보내주고 좋아요.,100점,2020.09.08
792,착한가격에 좋은제품 감사합니다.,80점,2020.09.12
793,상품 잘받았습니다.맘에 들어요.고맙습니다^^,100점,2020.09.13
794,아직 쓰기전입니다 좋겠지요?샘플도 감사요,80점,2021.01.11
795,보내주신 샘플 써보고좋아서 구매했어요~~~,80점,2021.01.28
796,저렴하게 잘 구입한 상품입니다,60점,2020.09.20
797,저렴해서 미리 구매해놓으려구요,100점,2019.07.20
798,역시 피부가 좋아졌어요.,100점,2019.07.24
799,가격대비 괜찮은 것 같아요,80점,2019.08.22
800,가격대비 괜찮은 것 같아요,100점,2019.08.22
801,상품평이 좋아서 쓰고 있어요 괜찮아요,100점,2019.09.02
802,정말 가성비 좋네요~~,100점,2019.09.05
803,배송도 빠르고 매우 만족합니다,100점,2019.09.11
804,추석선물로 가족들에게 선물해줬는데..,80점,2019.09.18
805,촉촉하길 바랍니다,60점,2019.09.18
806,피부가 좋아지는 느낌!!,100점,2019.09.22
807,촉촉하니 좋아요.,80점,2019.10.16
808,촉촉하니 좋네요.,100점,2019.11.01
809,촉촉하니 좋아요~,100점,2019.11.06
810,향은괜찮은데 효과는아직모르겠어요,80점,2019.11.10
811,좋은 제품 저렴하게 구입했어요,100점,2019.11.23
812,좋은 제품 저렴하게 구입했어요,100점,2019.11.23
813,좋은 제품 저렴하게 구입했어요,100점,2019.11.23
814,좋은 제품 저렴하게 구입했어요,100점,2019.11.23
815,폼클렌징두 좋아여 싯고나면뽀해여ㅎ 향두좋구,100점,2019.12.14
816,우리딸에게 성탄선물 했어요~~^^,60점,2019.12.26
817,재구매 할랬더니 가격올라 포기,100점,2020.01.13
818,가격 대비 만족합니다,80점,2020.01.15
819,고급지고 좋은제품 만족합니다~,100점,2020.01.16
820,조아요.촉촉해요.,80점,2020.01.16
821,저렴하게 잘 구입해서 좋아요.,100점,2020.01.19
822,저렴해서 구입했어요 기대할게요,80점,2020.01.19
823,대용량이라 아낌없이 쓰고있어요,80점,2020.01.25
824,잘 받았어요.. 효과는 괜찮은듯,100점,2020.02.27
825,감사합니다 저렴하게 구매했어요,80점,2020.02.28
826,감사합니다 저렴하게 구매했어요,80점,2020.02.28
827,대용량이라 듬뿍 발라요 ^^,100점,2020.03.01
828,용량이 부족한느낌적인느낌?? ㅋ,80점,2020.03.17
829,일단 조탄 후기보고 구입 아직 잘 모르겠응,100점,2020.03.23
830,촉촉하고 좋아요.,100점,2020.03.24
831,며칠안써봤는데 느낌은 좋아요.기대됩니다.,100점,2020.04.30
832,좋은제품 착한가격 감사합니다.,100점,2020.05.02
833,수분이 많은것 같습니다,100점,2020.05.19
834,행사해서 저렴하게 잘 샀어요~,100점,2020.05.22
835,행사해서 저렴하게 잘 샀어요~,100점,2020.05.22
836,행사해서 저렴하게 잘 샀어요~,100점,2020.05.22
837,사고 나서 보니 집에 선크림이 있네요...,100점,2020.05.23
838,아직써보진 않았는데 효과가 기대되요,100점,2020.05.26
839,쓰던 제품 저렴하게 잘샀네요.,100점,2020.05.26
840,은은한 고급진향에 양도 많고 좋네요^^,100점,2020.05.26
841,주변사람들이 좋다고 해서 한번 사봤어요,100점,2020.05.27
842,촉촉하고 좋아요.,80점,2020.05.29
843,배송 빠르고 용량크고 좋아요,100점,2020.05.31
844,좋아요 저렴하게 잘 샀네요!!,100점,2020.06.28
845,행사때 더 저렴하게 구매하네요,100점,2020.07.01
846,배송이 빨라요. 제품은 사용전이라서 ...,80점,2020.07.09
847,구매결정 늦어 죄송...집안 상을당해...,80점,2020.07.16
