,reviews,starpoint,date
202,좋다는 평이 많아서 설화수 쓰다 바꿔봤어요,100점,2020.05.13
203,배송도 빠르고샘플과 화장솜도 감사합니다~,100점,2020.05.17
204,저렴한가격에 구매합니다,100점,2020.05.27
205,다른곳보다 착한?가격으로 구매했어요,100점,2020.06.12
206,상품 품질이 좋습니다. 마음에 들어요!,100점,2020.10.14
207,상품 품질이 좋습니다. 마음에 들어요!,100점,2020.11.08
208,늘 사용하는제품 저렴하게 구입했어요,60점,2021.02.04
209,할인해서 저렴하게 구매했어요~^^,100점,2019.04.12
210,피부에 너무 좋아요~ ~~~,100점,2019.05.22
211,상품 품질이 좋습니다.마음에 들어요!,100점,2019.06.20
212,좋았어요~ 발림도 좋고 계속 사용해서 구매!!,100점,2019.07.08
213,저렴하게 잘 구매한것 같아요 굿굿,100점,2019.11.16
214,배송적당 가격 좋고 마음에 들어요,100점,2020.04.05
215,늘 쓰던거에요~상품권 꼭 잊지말고 챙겨주세요,100점,2020.04.13
216,최애화장품~~^^너무너무 좋아요~~^^,100점,2020.04.16
217,상품권 아직 못 받았는데 언제 보내시나요 ?,100점,2020.04.16
218,배송도 빠르고 가격도 좋았네요,100점,2020.05.07
219,선물했는데 받으신분의 만족도가 높습니다,100점,2020.05.11
220,샘플도 주시고 포장 완벽하게 해주셨네요,100점,2020.07.06
221,늘 쓰는건데 가격이 아쉽죠 ~.~,100점,2020.07.15
222,오랫동안썻던 에센스 너무좋아요,100점,2020.08.01
223,굿^^ 몇십년쓰던거라서홈쇼핑서구매가편리함,100점,2021.02.12
224,선물 사드렸는데 너무 만족하세요,100점,2021.02.23
225,이렇게 큰지 몰랐는데 깜놀 괜히 비싼게 아님,100점,2019.07.10
226,배송도 빠르고 제품도 안전하게 잘왔네요,100점,2019.11.10
227,잘받았습니다. 늦은시간까지 배송 감사합니다,100점,2020.03.06
228,빠른배송 저렴하게 잘사서 좋아요,100점,2020.05.14
229,좋은 가격에 잘 구매했습니다.ㅡ,100점,2020.11.03
230,품질 좋은 제품입니다.. 감사합니다,100점,2020.11.11
231,선물로 드렸습니다. 정말 좋아하세요.,100점,2019.05.08
232,좋은 가격에 잘 구매했습니다.,100점,2019.07.06
233,좋은 가격에 잘 구매했습니다.,100점,2019.07.17
234,좋은 가격에 잘 구매했습니다.,100점,2019.07.19
235,좋은 가격에 잘 구매했습니다.,100점,2019.07.23
236,선물용으로 샀어요!!짱짱 좋아요 ㅎㅎ,100점,2019.07.28
237,좋은 가격에 잘 구매했습니다.,100점,2019.07.30
238,좋아요^^ 저렴하게 구입했어요,100점,2019.10.08
239,빠른 배송 선물포장 오두 좋네요,100점,2020.10.03
240,항상쓰던 제품 저렴하게 삽니다,100점,2020.03.10
241,좋은 가격에 잘 구매했습니다.,100점,2020.09.16
242,행사로 저렴하게 구입했네요~~,100점,2020.03.29
243,포장 꼼꼼하고 샘플도 잘 받았습니다,100점,2020.04.02
244,잘왔어요~ 선물용인데 좋아하실것같네요,100점,2020.04.08
245,잘받았습니다 상품권은 언제 보내주시는가요,100점,2020.04.20
246,어머니가 좋아하셔서 마음에 들어요 ㅎㅎ,100점,2020.05.06
247,좋은 가격에 잘 구매했습니다.,100점,2020.05.17
248,좋은 가격에 잘 구매했습니다.,100점,2020.05.28
249,좋은 가격에 잘 구매했습니다.,100점,2020.07.27
250,장기간 쓰는 제품이에요. 배송도 빨랐어요.,100점,2021.01.02
251,제품 자체 괜찮아요 향도 맘에 들어요,100점,2019.05.23
252,배송이 오래결리는것 빼고는 괜찮네요.,100점,2019.07.25
253,촉촉하니 좋아요,80점,2019.08.02
254,불매운동 전에 산건데 쓰기가 쫌 그러네요,100점,2019.08.29
255,배송 빠르고 안전하게 잘도착했습니다,100점,2019.11.10
256,잘받았어요..정품이라 믿고 사용하려고요.,80점,2020.04.20
257,늘 사용하고 있어요. 최고익니다,100점,2020.04.30
258,상품권 지류로 주시면 감사하겠습니다..,100점,2020.07.04
259,이번엔 오래 걸렸지만 만족합니다,100점,2020.07.16
260,제조일 1월18일만족합니다.,100점,2021.02.05
261,늘 명절에 지인에게 선물합니다~,100점,2021.02.09
262,와이프가 좋아하네요... 번창 하세요..,100점,2021.02.15
263,면세만큼 착한 가격에 삿어요,100점,2021.02.18
264,저렴하게 잘샀네요 잘쓸께요,80점,2019.06.02
265,다 만족스러웠습니다 감사합니다,100점,2019.06.10
266,만족합니다 만족합니다,80점,2019.07.10
267,사진과 똑같고 좋은기능을 할거 같네요,80점,2019.10.14
268,비싸지만 늘 쓰던거라 미리 구매합니다,100점,2020.02.28
269,잘 받았습니다. 선물로 샀습니다.,100점,2020.03.16
270,빠르고 안전하게 잘 받아보았습니다,80점,2020.04.07
271,너무 좋아요 피부결이 부드러워졌어요,100점,2020.05.01
272,항상쓰는거에요 꼼꼼함포장 감사해요,100점,2020.05.01
273,배송이 빠릅니다. 만족합니다.,100점,2020.05.07
274,배송도 빠르고 좋은 것 같습니다..,100점,2020.05.20
275,배송도 빠르고 제품 이야 말 안해도,100점,2020.06.13
276,얼굴이 환하게 보여서 좋아요,100점,2020.06.22
277,다시 돌아오게 되는 부스터에센스,80점,2020.06.22
278,다른 브랜드로 바꿔야 하는데,100점,2020.06.25
279,생각하지않은 예쁜포장 감사합니다.,100점,2020.07.05
280,오래걸렸지만 저렴하게샀어요,100점,2020.11.16
281,만족합니다 만족합니다,100점,2020.11.20
282,잘 온거 같습니다 정품이라 믿겠습니다~,100점,2020.12.05
283,유통기한이 읽을줄모르겠습니다 히히히,100점,2019.06.27
284,용량 많아서 조아요 굿,100점,2019.07.10
285,너무 마음에 들어요! 추천합니다.,100점,2019.07.17
286,늘 쓰는 제품~구성품이 맘에 듭니다,100점,2019.07.29
287,너무 마음에 들어요! 추천합니다.,100점,2019.08.23
288,물건도 좋고 사은품세트도 아주좋네요,100점,2019.11.11
289,배송이 늦으나 상품은 만족함,100점,2020.06.26
290,왜 상품권 안주낭ㆍ? 늘 쓰는 제품,100점,2020.07.02
291,매우 만족합니다 피테라에센스,100점,2020.07.03
292,너무 마음에 들어요! 추천합니다.,100점,2020.07.26
293,너무 마음에 들어요! 추천합니다.,100점,2020.08.03
294,가성비 갑!!!,100점,2020.10.06
295,제조년월이 작년이라 좀 아쉬워요 ㅠ,80점,2019.07.11
296,빠른배송과 착한가격 굿,100점,2019.07.26
297,배송 빠르고 샘플도 감사합니다,100점,2020.03.02
298,제품 정상적으로 잘 도착하였습니다.,80점,2020.03.25
299,좋은 상품 추천합니다 감사합니다,100점,2020.04.17
300,배송빠르고 만족함니다~,100점,2020.05.08
301,배송도 진짜 빠르고 너무 좋아요,100점,2020.05.09
302,좋아요 잘맞아서 다행이에요 잘쓸게요,100점,2020.05.21
303,좋은 가격에 잘 샀어요,100점,2020.07.03
304,샘플더요청했더니 그대로만 보냄,100점,2020.07.06
305,착한 가격에 구매했어요,100점,2020.11.16
306,포장 예쁘게 잘 배송되었어요,100점,2019.06.15
307,지마켓에서 저렴히..,100점,2019.07.10
308,여자친구가 너무 좋아하네요 ㅎㅎㅎ,100점,2020.04.29
309,좋은가격에 구매했어요,100점,2020.05.31
310,저렴하게 구매 했어요,100점,2020.06.03
311,좋은 화장품 배송감사합니다.,100점,2020.06.03
312,"배송상품아주만족합니다 ,",80점,2020.06.17
313,배송엄청신속빠르고!대박나세요,100점,2019.05.14
314,저렴하게 잘 샀어요,100점,2019.11.13
315,재구매에여 좋은조건에 구매했네요,100점,2020.06.14
316,포장 예쁘게 잘해주셨습니다,100점,2020.07.06
317,잘받았습니다 빠르게 왔네요~,80점,2021.02.21
318,배송도빠르고좋아요감사합니닿ㅎ,100점,2021.03.01
319,피테라에센스 ~~~피테라에센스,80점,2019.07.13
320,구성품이 맘에들어 구매합니다,100점,2019.07.29
321,안쓰면 안좋아지니 신기해요,100점,2020.05.16
322,해외 배송 치고 배송 빠릅니다,100점,2020.11.17
323,배송도 빠르고 좋아요~~,100점,2020.02.28
324,항상쓰는제품 좋은조건으로구매,80점,2020.04.17
325,배송도 빠르고 좋습니다.,80점,2020.04.28
326,구성품도 좋고 맘에 듭니다,100점,2020.05.19
327,배송도 빠르고 좋아요..,100점,2020.06.11
328,해외여행을 못가니ㅠ만족합니다,100점,2020.07.08
329,싸고 편하게 안전하게 도착,100점,2021.02.16
330,포장까지 감사합니다.,100점,2019.07.12
331,선물용으로 구입했어요,100점,2019.12.10
332,배송이 빠르고 좋습니다,100점,2020.04.20
333,프로모션 좋을때 구매합니다,100점,2020.05.25
334,좋은 조건이라 재구매합니다,100점,2020.05.27
335,화이트닝 기대해 봅니다,100점,2019.03.26
336,와이프가 매번 쓰는거에요,100점,2019.07.12
337,잘 받았어요 괜찮아요,80점,2019.07.14
338,배송도 빠르고 좋아요,100점,2019.07.22
339,배송도 빠르고 좋아요,100점,2020.03.29
340,몇년동안 계속 쓰고있어요,100점,2020.05.03
341,굿굿빠름빠름 상태좋음둣굿,100점,2020.05.05
342,구성품이좋네요. ㅎㅎㅎ,100점,2020.05.12
343,배송도 빠르고 좋아요,100점,2020.07.01
344,사용전이라 믿고 구매함.,80점,2021.02.16
345,배송빠르고 좋습니다,100점,2019.09.14
346,에스케이투 너무 좋아요,100점,2020.05.09
347,잘받았습니다 마니파세요,100점,2020.05.26
348,구매완료요확정합니다~,60점,2019.06.10
349,좋게쬬모 조와요오오옹,80점,2019.06.30
350,만족합니다.,100점,2019.07.17
351,빠른 배송 고맙습니다,100점,2019.08.02
352,만족합니다.,100점,2020.11.24
353,만족합니다,100점,2020.10.04
354,진품임을 믿습니다.,100점,2019.10.31
355,만족합니다,80점,2020.06.06
356,예전에 썼던거라,100점,2019.07.12
357,아직미사용입니다,80점,2020.02.19
358,조아요~~~~~,100점,2020.10.09
359,그냥 그렇네요,40점,2019.07.15
360,정품이에요,100점,2019.11.01
361,조아요 ~,100점,2019.11.11
362,아주조아요,100점,2021.02.15
363,조아요,100점,2019.07.25
364,조아요,100점,2019.10.09
365,좋아용 좋아용 좋아용,80점,2020.09.28
366,좋네요. 많이파세요,100점,2019.03.07
367,항상 쓰는 제품,100점,2019.04.03
368,맘에 들어요,100점,2019.05.24
369,행사세일 해서 큰맘 먹고 구입했네요.,100점,2019.05.27
370,잘 받았습니다. 감사합니다.,100점,2019.05.28
371,쿠폰할인이 많이 되어 좋아요..너무나 좋은 제품,100점,2019.07.02
372,감사합니다.,100점,2019.07.06
373,조아요~~~~~~~,100점,2019.07.08
374,행사할때 싸게잘삿어요 싸게잘삿어요,100점,2019.07.10
375,저렴히 주문해서좋네요,80점,2019.07.11
376,싸게 잘삿어요^^,100점,2019.07.11
377,싸고 좋습니다. 늘쓰던제품ㅎ,100점,2019.07.13
378,빠른 배송이 마음에 듭니다.,100점,2019.07.20
379,늘사용하는거라 구매했습니다 짱좋아요,100점,2019.07.20
380,잘받았습니다,100점,2019.07.22
381,3주나 걸렸지만 잘 산것같아요 감사합니다,100점,2019.07.27
382,재구매함 항상이용하는데 맘에듦,100점,2019.07.27
383,잘 받았습니다,100점,2019.07.26
384,행사때 싸게구입했네요~~,100점,2019.07.28
385,좋아요,100점,2019.07.29
386,배송이 너무 느렸어요....,60점,2019.07.30
387,.... .. .. ... ..... . .. ... ..,40점,2019.07.30
388,이번에도 좋은 제품 감사합니다!!또 여기서 구입하겠습니다!,100점,2019.08.02
389,두번째구매입니다~^^,100점,2019.08.02
390,좋아요 아주그냥 좋아요,100점,2019.11.20
391,좋아요,100점,2019.09.24
392,잘 받았습니다 해외배송이 아니라 그런지 주문후 담날 바로 받았습니다 냄새는 약간 청국장같이 좋지않네요 명성 그대로 좋으리라 믿고 잘 쓰겠습니다 감사합니다,100점,2019.10.08
393,배송중 파손 되어 신속히 재발송해서 잘 받았어요.,80점,2019.10.01
394,쿠폰으로 잘 샀어요~^^,100점,2019.11.09
395,잘받았습니다,100점,2019.11.10
396,항상 쓰는 제품..,60점,2019.11.12
397,조아요~~~~~~~~~~,100점,2019.11.13
398,빠른배송빠른배송 넘좋아요 감사합니다,100점,2019.11.15
399,피부톤 개선이 눈에 보여서 계속 쓸 생각입니다,100점,2019.11.09
400,에센스의 기준이 됨,100점,2019.11.07
401,한참 안쓰고 다른거 쓰다가 다시써요 화장품도 기간두고 돌려써야 효과 느끼는듯함,100점,2019.11.07
402,늘쓰는제품이에요 민감할때도자극없어요,100점,2019.11.06
403,제품 확실하고 샘플사은품 좋습니다,100점,2019.11.05
404,정말 싸게삿어요 포장도 꼼꼼하고 자주이용할꺼같아요,100점,2019.11.05
405,좋아요 행사때 구매했어요,100점,2019.11.02
406,"구성,금액이 좋네요.",100점,2019.11.02
407,놓치지 않을 거에요 만족합니다♡♡,100점,2019.11.02
408,자주 구매하는 제품입니다.,100점,2019.11.01
409,가격이 살인적이지만 제품은 정말 좋은듯해요~~~~~~~~~~,100점,2019.11.28
410,싸고좋아요 배송도빨라요 잘쓰겠습니다 감사합니다,80점,2019.12.03
411,늘 쓰는 제품이에요,100점,2019.12.06
412,ㄱ4ㅋㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱㄱ,100점,2020.01.28
413,이번에도 잘왓어요,100점,2020.01.29
414,좋으네요~~감사해요!!,100점,2020.01.24
415,잘받았습니다.,100점,2020.01.23
416,늘 쓰던 제품이라 만족합니다,100점,2020.01.22
417,선물받아서 써본후에 계속사용하게되네요,100점,2020.01.20
418,저렴하게 구매했어요~^^,80점,2020.01.19
419,언제나 애용하는 제품!!^^,100점,2020.01.17
420,싸게 잘 샀습니다,100점,2020.01.14
421,좋네요,80점,2020.01.14
422,좋아요.,100점,2020.01.10
423,너무촣아요 (very good),80점,2020.02.04
424,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요[G마켓 안드로이드 앱에서 작성],60점,2020.02.11
425,좋아요 많이 파세요,100점,2020.02.20
426,사용하던 제품이라 구매했어요,100점,2020.03.01
427,좋습니다 많이파세요ㅈ굳,100점,2020.02.27
428,좋아요!!! 이시국에 에스케이투라니..ㅠㅠ그래두여 퓨,100점,2020.02.24
429,배송도 빨랏고 저렴한 가격에 잘 구매한것 같습니다. 늘 쓰던 것이여서 퀄리티도 만족하고 선물 포장도 예쁘게 잘 해 주셨는데 사진을 찍어두지 못해서 아쉽네요~^^,100점,2020.02.22
430,선물용인데 생각보다 빨리 받아서 기분 좋네요~,100점,2020.02.21
431,좋아요. 꾸준히 쓰고 있어요.,100점,2020.02.21
432,저렴하게 구매해서 기분좋아요 나중에 다시 또 구매할께용,100점,2020.02.20
433,상품 잘 받았습니다 엄마 생일 선물로 주문했는데 매우 좋아하시네요,100점,2020.02.19
434,요게 없음 왠지...뭔가 부족한듯 .꼭 곁에 둡니다,100점,2020.02.19
435,동생 추천으로 처음 구매했어요상품권은 안오네요,100점,2020.02.19
436,늘쓰던제품이니혜택좋은롯데에서구매하는게현명한선택이었던것같아요~~패키지가좀요란하긴해도제품믿고쓰는거니까~~상품권받으면롯백에가야겠어요감사합니다,80점,2020.02.19
437,항상 쓰는거라 넘 넘 넘 좋아요.,100점,2020.02.19
438,잘사용할게요 감사합니다,100점,2020.02.16
439,이만한 상품이 없어요참좋아요,100점,2020.02.15
440,잠깐할인할때 구입함 카드할인과 엘페이적립으로 그래도 저렴히샀지만 그래도 넘비쌈 가격이ㅎㄷㄷ,80점,2020.02.13
441,좋은 가격과 조건일 때 구매하게 되어 너무 만족합니다.,100점,2020.02.12
442,품질 좋아서 항상 쓰고잇어요,80점,2020.02.10
443,늘사용하던제품인데 샘플좋고가격할인받아 좋았어요,100점,2020.02.09
444,저렴하게 잘 샀습니다. 사은품,100점,2020.02.08
445,조아여조아여오아여조아여,80점,2020.02.07
446,잘받았습니다 잘쓰겠어요,100점,2020.02.07
447,십년 넘게 꾸준히 쓰고 있어요,80점,2020.02.07
448,좋아요~ 좋아요~이번에 행사해서 싸게 잘샀어요~~~,100점,2020.02.06
449,선물용으로 꼼꼼하게 잘 배송해주셔서 감사해요!스킨에센스로는 최고!깔끔하고 끈적임 없어 맘에 드는 상품~^^♡용량도 커서 한동안 잘 쓰겠어요!보너스 샘플도 여행용으로 아주 좋아요.2만원 모바일 상품권도 부탁드려요~^^,100점,2020.02.06
450,계속쓰는상품 아주 좋아요빠른배송 감서,100점,2020.02.06
451,선물포장 구입으로 받는사람이 매우 만족했습니다,100점,2020.02.06
452,수령했습니다수령했습니다,100점,2020.02.05
453,잘 받았습니다.포장과 종이백까지 감사합니다.,100점,2020.02.04
454,마음에 들어요 가벼워서 좋아요,100점,2020.03.06
455,좋아요,80점,2020.03.06
456,빠른 배송 감사해요 ~ 다 쓰고 재구매 할꺼 같아요 ~~^^,100점,2020.03.10
457,잘받았습니다 많이파세요,100점,2020.03.11
458,전부터 사용하던 제품입니다^^,100점,2020.03.14
459,항상 쓰는 제품 잘 쓰고 있습니다,100점,2020.03.15
460,싸게 잘샀습니다. 너무 맘에 들어요,100점,2020.03.15
461,재구매합니다,100점,2020.03.19
462,좋아요좋아요좋아요좋아요,100점,2020.03.22
463,좋아요 늘 쓰던 제품이예요,100점,2020.03.24
464,빠른 배송 감사합니다! 많이 파세요~ :D,100점,2020.03.24
465,좋아오ㅡㅇ슨ㅇㄴ·ㅌㄱㄴㄷㄱㄴㅈㄴㄱㅈㄱㄴㅈㄴㄱㅈ,100점,2020.03.26
466,평소에 쓰던 거라 잘 받아서 쓰고 있어요.,100점,2020.03.30
467,늘 사용하는 제품이라 좋아요.,100점,2020.04.01
468,항상 쓰던건데 이번에 싸게 구입해서 너무 좋네요,100점,2020.04.03
469,빠른 배송 감사합니다 잘 쓰겠습니다,100점,2020.04.12
470,늘 쓰는 제품이라 미리미리 겟~,100점,2020.04.14
471,좋은제품빠른배송,100점,2020.04.14
472,좋은 상품 감사합니다,100점,2020.04.15
473,"잘 받았습니다, 늘 쓰던거라",100점,2020.04.16
474,감사합니다.,100점,2020.04.17
475,늘 쓰던제품 입니다 좋아요,100점,2020.04.20
476,쌤플하나안주고 실망했어요,100점,2020.04.24
477,빠른배송 잘받았어요 빠른배송 잘받았어요,100점,2020.04.25
478,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,100점,2020.04.26
479,상품이 매우좋아요 맘에들어요 또살꺼에요,100점,2020.05.02
480,늘쓰는제품sk2 좋아요.!!!,100점,2020.05.04
481,역시나입니다.이제다른것못쓰겠어요,100점,2020.05.07
482,사은품에 더작은 사은품까지 챙겨주서 감사합니다.,100점,2020.05.07
483,좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요좋아요[G마켓 안드로이드 앱에서 작성],60점,2020.05.07
484,쓸수록 너무 마음에 드는 제품입니다,100점,2020.05.08
485,빠른 배송이 마음에 듭니다,100점,2020.05.09
486,처음 사용하는데 기대됩니다~~,80점,2020.05.12
487,배송 빨랐습니다 매번 쓰던거라 좋구요,100점,2020.05.20
488,항상 잘 쓰고 있어요 배송도 빠른편요,100점,2020.05.22
489,기대가 큽니다 꼭 한번 써고고 싶었어요,100점,2020.05.23
490,언제나 쓰는것~^^,100점,2020.05.27
491,파손없이 도착했어요 잘받았습니다,100점,2020.09.26
492,좋아요 좋아요 좋아요,100점,2020.05.30
493,잘 받았습니다,100점,2020.05.30
494,맘에 들어요,80점,2020.05.30
495,잘받았습니다~~잘받았습니다~~잘받았습니다~~,100점,2020.06.14
496,늘 쓰던거라 좋아요. 빨리 왔네요.,100점,2020.06.15
497,똑 떨어져서 재구매........했네요.,80점,2020.06.16
498,좋아요 아주 좋아요1,100점,2020.06.19
499,잘 받았습니다 잘 받았습니다,100점,2020.06.23
500,늘 쓰던 제품.늘 쓰던제품,100점,2020.06.26
501,원래쓰던 제품 앞으로두 쓸거예요..굿,100점,2020.06.27
502,아주 좋습니다요굿이,100점,2020.07.06
503,빠른배송감사합니다.,100점,2020.07.07
504,저렴히 빠른배송 감사합니다,100점,2020.07.11
505,너무 마음에 들어요! 추천합니다.,100점,2020.07.26
506,너무 마음에 들어요! 추천합니다.,100점,2020.07.26
507,빨리왔네요!! 피테라는 10년넘게써온 애정템..다른걸루 갈아타봤는데 역시 돌아오게만들죠..새제품 개봉해서 사용한지 얼마안됐는데 쟁여드려고 구입합니다!!선물포장도 예쁘게해주셨네요..재팬메이드사용하기 좀 불편하나 피테라는 사랑입니다..ㅜ,100점,2020.07.25
508,좋은 가격에 잘 구매했습니다.,100점,2020.07.23
509,사은품도 주시고 좋아요,100점,2020.08.02
510,빠른 배송이 마음에 듭니다.,80점,2020.08.06
511,잘 받았어요....,100점,2020.09.11
512,잘 받았어요,100점,2020.10.14
513,늘 쓰던거예요,80점,2020.10.15
514,아주 좋아요.,100점,2020.11.17
515,잘받았습니다,80점,2020.11.18
516,다시돌아왓어요ㅡ올만에 써요ㅋㅋ,100점,2020.11.19
517,속지 않고 구매한것이길 바랍니다. 싸게 구매했습니다 .,20점,2020.11.22
518,빠른배송감사합니다.,100점,2020.11.28
519,늘 쓰는 제품 이에요 좋아요,100점,2020.12.14
520,좋아요.,100점,2021.01.16
521,열심히 잘 바르고 있어요,100점,2021.01.20
522,일년만에 다시사용 넘 좋아요 이제 열심히 사용하려구요.,80점,2021.02.09
523,늘 쓰던거라 행사할때 재구매로 쟁여둡니다.,100점,2021.02.18
524,잘받았습니다,100점,2021.02.18
525,잘받았습니다,80점,2021.02.18
526,말이 필요 없죠저렴이 잘 사용중입니다,100점,2021.02.19
527,ㆍ,100점,2021.02.25
528,"한진택배로 어제 주문했는데 오늘 도착했습니다. 한진택배 괜찮네요. 카톡으로 실시간으로 기사님 어디 계신지 검색도 가능하네요. 유럽 화장품 브랜드만 사용하다가 우연히 시세이도 자차 써보고 헉 해서 일본 화장품 대표겪인 sk2도 관심갖게 되었습니다. 원전때문에 일본 제품은 아예 생각도 안하고 살았는데 진심 너무 좋네요 ㅠㅠ ""난 피부가 항상 유럽 화장품하고 잘 맞네? 난 서양인 피부체질인가?""했는데 일본화장품은 유럽 브랜드보다 더 잘맞아요. 어제 피부과 관리받으러 갔다가 선생님이랑",80점,2017.05.26
529,3월27일날 주문해서 4월 10일날 받았으니거의 보름만에 받았네요..클리어 로션은 4일인가 5일만에 받았었는데 오래 걸리긴 했네요..머 쓰던게 좀 남아 있어서 급한건 아니었기에느긋하게 기다렸어요..계속 sk 썼었는데 몇년째 백화점꺼만쓸려니 똑같은데 싶어 돈 부담도 장난 아니라서진작에 온라인으로 갈아탔네요..첨엔 혹시 가짠가!그런 불신의 맘도 들었었는데 못믿기 시작하면한도 끝도 없고 온라인으로 못사겠죠~ㅋ그래서 믿고 구매했어요~더 저렴하게 구매하고넘 조아요~피테라 특유의 향도 나고 괜찮은것같아요~^^,60점,2017.04.10
530,기본크기만 쓰다가 원체 금방 쓰기도 하고 예전에 종종 썼었는데가격부담으로 쓰다가 말다 그랬거든요ㅎㅎㅎ에스케이저렴이들로다가 쓰곤 했는데 ㅇㅣ번 환절기는 피부가 정말 답이. 없어서 주문했어요 ㅜㅜ대용량이라 그런지 비싼데도 엄청 부어 ?어요 팩처럼 쓰기도 하고 확실히 며칠 안?는데 벌써 피부가 좀 진정되고 부들부들 결이 좋아진것 같아요^^ 어떤거보다 이하나로 충분히 개선도엔 만족합니다. 근데 모바일상품권 1만원은.왜없을까요ㅜㅜ?,60점,2018.10.04
531,"배송은 안전하게 잘 배송되었으며,빨리 배송된것같습니다.이번에 적립이벤트라던지 너무 혜택이 좋았어서 망설임없이구매했습니다.증정이벤트도 좋았구요.화장품은 역시 롯데닷컴에서 사야하나봐요.그리고 저는 피테라향 너무 좋아요.예전에 진짜 잘 맞아서 잘 사용했었습니다.그후에 다른 상품 사용했다가 다시 구매하게되었거든요.특유에 향도좋고 피부결이 정돈되는 기분이에요.이제 나이가 있다보니 잡티는 신경쓰이지만..이건 잡티를 없애주는 상품은 아니니깐요..^-^쓸수만있다면 평생 사용하고 싶습니다",80점,2018.10.23
532,어줍잖은 향 보다는 거의 무향에 가까운 것이 더 나을 때가 많아요. 땀이 많은 탓에 여름에는 거의 아무것도 바르지 못하고 지내다보니 피부가 많이 건조해졌어요. 그래서 큰 맘 먹고 피테라~를 구매했습니다. 맑은 액상타입으로 피부에 부담을 주지않고 끈적임없이 바를 수 있어서 좋아해요. 자연스럽게 보드라운 피부로 거듭나기를 기대하며 열심히 발라보려고요. 가격이 만만찮아서 언제 또 구매할런지는 미지수!,100점,2018.08.06
533,가격이 가격이라 고민하다 구매했어요40초반인데 기미가 부분부분있고 지성이라 이 여름에는 피지분비로 얼굴이 넘 답답한느낌이랄까 씻어도 금방 피지가올라와 끈적끈적한 느낌이었어요이틀동안 다른거 안바르고 스킨 다음에 피테라를 화장솜에 묻혀. 두드리듯 발라줬어요 근데 바른 첫날부터 끈적거림이 덜했어요 얼굴이 무거운 느낌도 안들구요 피지조절이 되는건지 모르겠지만 넘 좋다는. 생각이 들어요 다른분들도 꼭 써보길 권해요~~,100점,2018.08.08
534,아이낳고 서른 중반되니 안보이던 주름과 모공이 눈에 띠고 얼굴색도 칙칙해지는거 같아서 알아보다 sk2한번써보려고 주문했어요~피테라에센스는 전에 아가씨일때 아는언니가 쓰길래 한번써보고 냄새가 왜이래하면서 난 못쓰겠다 냄새땜에 그랬는데..ㅋㅋ아줌마 되니깐 냄새보다 효과있음 되지 하면서 제가 주문을..크림도 같이 사려다 크림은 샘플써보고 맡으면 주문하려고 피테라랑 아이크림만 우선 샀어요~효과를 기대해 봅니다~!!^^,100점,2019.02.11
535,sk2 피테라 에센스 한통쓰고 또 한통 주문했습니다~ 트러블이 잘 나는 피분데 에센스를 바를땐 몰랐는데 다써서 잠깐 못발랐는데 여름이기도 해서 그런지 트러블이 엄청 폭발하더라구요;; 얼른 배송시켜 바르고 난뒤 트러블이 눈에띄게 가라앉았어요 진짜 저에겐 최적의 에센스 인듯 goooood!!,100점,2017.08.07
536,"평소에도 늘- 즐겨 사용하지만... 요즘처럼 까칠어지고~ 건조해질 때 --; 듬뿍"" 사용하면 건조함과 예민함을 가라앉혀주는 스킨 타입 에센스예요 ^^ 세트 구성 상품도 맘에 들고~ 쿠폰 & 카드 청구 할인 받으니까 저렴하고~ 적립금까지 주니까~ 더-더욱 기분 좋네요 ㅋㅋ",100점,2017.05.12
537,제품이야 워낙 유명하니까요. 이제품 쓰구 꿀피부되서 광나요.트러블도 거의 없어지구요..저렴한가격에 샘플..거기다 상품권까지...완전맘에 드는구성 입니다.자주이런행사 해주세요^^ 그리고 스마트픽으로 배송받았는데 석관 세븐일레븐 점주?분 감사합니다.너무친절하시더라구요~~ 완전 다 만족했어요!!!,20점,2018.07.25
538,남편이 선물 해주었는데 정말 정말 잘 쓰고 있어요 피부가 엄청 건조하고 잘 당기는 타입인데 이 제품 사용한 후로 유수분 다 잘 돌고 뭣보다 탄력이 생기는 것 같은 느낌이네요 가끔 알앤에이 파워 크림을 사용 했었는데 그거랑은 또 다른 효과가 있네요 아무튼 엄청 맘에 듭니다,100점,2017.06.06
