,reviews,starpoint,date
20,"초민감성 피부라 새로운 화장품 찾기 힘든데 ㅠ 아직 두번 발라봤지만 트러블은 없네요 그리고 뭐랄까 조금 발라도 고보습이네요. 뭔가 꾸덕하면서도 안 꾸덕한데,,,, 암튼 되게 좋아요! 효과가 많았으면 좋겟어요 ㅎㅎ",100점,2020.08.14
21,바르고 좀 있으니 살짝 따끔거림 있었으나 시간이 지날수록 괜찮네요. 색소침착이 옅어지는 효과는 사용시간이 좀 지나봐야 알겠지만 자극적이지 않고 발림성좋고 촉촉해서 좋습니다. 꾸준히 바르고 다시한번 리뷰 써볼께요.,100점,2020.05.04
22,디렉터파이 추천으로 구매하게됨. 미백효과가 뛰어나다해서 구입하게됨. 성분/용량/가성비 좋네요. 사용시 꾹꾹 눌러주어야 밀림현상없음. 저녁때 사용추천. 전체적으로 괜찮음 .추천함.,80점,2020.03.13
23,배송도 빠르고 무엇보다 다른곳에서 파는 가격보다 너무 싸게 사서 후다닥 주문햇어요ㅋ주름과 당김성을 생각해야할 나이다보니 성분을 보게되네요 꾸준히 사용해봐야겟어요 좋은가격에 득템해서 조아요ㅋ,100점,2020.09.05
24,"저녁마다 바르려고 한번 구매해봤어요. 저렴하게 샘플식으로 살슈있으니 좋네요 ^^,피부민감하시면 안바르는게 좋을듯. 피부 컨디션이 좋으면 좋은거같아요 ^^,",80점,2020.06.01
25,자연의 아름다운 꽃처럼 꽃향 가득한 예쁜 피부결을 만들기 위해 보습 가득한 촉촉함을 가득 채워줄 사랑스럽게 빛나는 광채나는 아름다운 피부결을 만들수 있을것 같아요♡,100점,2020.04.29
26,아뭏든 그동안 피부 관리 제대로 못해 칙칙한 피부 좀 바꿔 보겠습니다. 일단 권해 준3가지 중에서 가격 부담이 제일 적은 것부터 시작~~,80점,2020.07.29
27,오 잘 발려요 흡수도 짱 솔직히 여드름이 들어가는거나 이런건 잘 모르는뎅 더 나지도 않고 바르는데 부담안되서 좋어요!! 전 맘에 들어요 가벼운이느낌 너무 좋음,100점,2020.05.08
28,두방울로 충분히 촉촉해지네요~ 조금씩 피부톤이 밝아지는 효과있어서 요즘은 남편얼굴에도 투자해요~,100점,2020.08.07
29,"처음 사봤는데, 가격 대비 용량은 다른 화장품들보다 훨씬 좋으나, 바른 후에는 꼭 보습크림을 발라줘야 함.,",80점,2020.11.11
30,피부환해진대서 쓰고있는데 전날에 바르고자면 다음날은 피부가 좀 환해진느낌이 들긴해요오래가진않지만..계속쓰다보면 환해지겠져?,100점,2021.01.31
31,착한가격이라 인터넷 좀 찾아보고 미백에 도움될거같아서 시범삼아 한개만 주문함 제형이 겔같아 묵직합니다 컨디션 따라 사용할려구요,80점,2020.07.04
32,바르고 피부 뒤집어짐 완전 건조하게 얇아지는 느낌피부가 한꺼풀 벗겨진 기분 ㅠㅠ,20점,2020.11.30
33,바르고 나면 건조해요. 그 위에 선크림 바르면 지우개 가루마냥 가루가 날려서 보습을 엄청 해야해요.,60점,2020.04.23
34,효과는 계속 써봐야 알거같아요. 발림성이좋고 향도 없어 정직한느낌?이 좋았구요.지속사용시 뭔가 효과있을듯해요.,100점,2020.08.31
35,성분이 좋다고 소문나서 샀어요산뜻하게 발리는 베이스에요 가을겨울에는 추가로 발라주셔야해요,80점,2020.11.27
36,성분이 좋다고 소문나서 샀어요산뜻하게 발리는 베이스에요 가을겨울에는 추가로 발라주셔야해요,80점,2020.11.27
37,디오디너리 상품 가성비 최고입니다. 기능별 제품군 다양해서 종류별로 사용하면 좋습니다.,100점,2021.01.14
38,디오디너리 상품 가성비 최고입니다. 기능별 제품군 다양해서 종류별로 사용하면 좋습니다.,100점,2021.01.14
39,디오디너리 상품 가성비 최고입니다. 기능별 제품군 다양해서 종류별로 사용하면 좋습니다.,100점,2021.01.14
40,디오디너리 상품 가성비 최고입니다. 기능별 제품군 다양해서 종류별로 사용하면 좋습니다.,100점,2021.01.14
41,디오디너리 상품 가성비 최고입니다. 기능별 제품군 다양해서 종류별로 사용하면 좋습니다.,100점,2021.01.14
42,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
43,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
44,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
45,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
46,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
47,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
48,디오디너리 제품중 가성비 좋은 제품중 하나입니다. 흡수력 좋고 번들거리지 않습니다.,100점,2020.08.10
49,디오디너리 제품중 가성비 가장 좋은제품중 하나 입니다. 용량도 적당합니다.,100점,2020.08.20
50,디오디너리 제품중 가성비 가장 좋은제품중 하나 입니다. 용량도 적당합니다.,100점,2020.08.20
51,디오디너리 제품중 가성비 가장 좋은제품중 하나 입니다. 용량도 적당합니다.,100점,2020.08.20
52,디오디너리 제품중 가성비 가장 좋은제품중 하나 입니다. 용량도 적당합니다.,100점,2020.08.20
53,디오디너리 제품중 가성비 가장 좋은제품중 하나 입니다. 용량도 적당합니다.,100점,2020.08.20
54,추천받아 구매했는데 저렴한 가격은 맘에 들만 효과는 아직 모르겠습니다.,80점,2020.10.24
55,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.04.22
56,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.04.22
57,근데 밑에 박스에 적힌 날짜가 제조일인지 유통기한잌지 모르겟네요 2019년이라고 적혀잇던데...,80점,2020.01.29
58,미백에 도움을 준다길래~꾸준히 사용해볼게요가성비도 좋은 기능성 화장품이에요,100점,2021.02.17
59,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.04.29
60,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.04.29
61,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.04.30
62,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.04.30
63,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.14
64,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
65,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
66,"좋은 제품, 정말 저렴한 가격. 매우 빠른 배송. 나는 그것을 매우 좋아한다",100점,2020.05.26
